identifier,firstDragonIdentifier,secondDragonIdentifier,possibleRawEggDistribution,goldPossibleRawEggDistribution,eggNumber,h
3655,T6C1WFdragon,T7C1HFdragon,deck3655:1,deck3655:1,1,
3656,T6C1WFdragon,T7C2WIdragon,deck3656:1,deck3656:1,1,
3657,T6C1WFdragon,T7C2SEdragon,deck3657:1,deck3657:1,1,
3658,T6C1WFdragon,T7C2HFdragon,deck3658:1,deck3658:1,1,
3659,T6C1WFdragon,T7C2HDdragon,deck3659:1,deck3659:1,1,
3660,T6C1WFdragon,T7C3WEdragon,deck3660:1,deck3660:1,1,
3661,T6C1WFdragon,T7C3SFdragon,deck3661:1,deck3661:1,1,
3662,T6C1WFdragon,T7C3SIdragon,deck3662:1,deck3662:1,1,
3663,T6C1WFdragon,T7C3WIdragon,deck3663:1,deck3663:1,1,
3664,T6C1WFdragon,T7C3HDdragon,deck3664:1,deck3664:1,1,
3665,T6C1HEdragon,T6C1WDdragon,deck3665:1,deck3665:1,1,
3666,T6C1HEdragon,T6C1WIdragon,deck3666:1,deck3666:1,1,
3667,T6C1HEdragon,T6C1SFdragon,deck3667:1,deck3667:1,1,
3668,T6C1HEdragon,T6C2HUdragon,deck3668:1,deck3668:1,1,
3669,T6C1HEdragon,T6C3HIdragon,deck3669:1,deck3669:1,1,
3670,T6C1HEdragon,T6C3HUdragon,deck3670:1,deck3670:1,1,
3671,T6C1HEdragon,T6C3WFdragon,deck3671:1,deck3671:1,1,
3672,T6C1HEdragon,T6C3SDdragon,deck3672:1,deck3672:1,1,
3673,T6C1HEdragon,T6C3SEdragon,deck3673:1,deck3673:1,1,
3674,T6C1HEdragon,T7C1WDdragon,deck3674:1,deck3674:1,1,
3675,T6C1HEdragon,T7C1SIdragon,deck3675:1,deck3675:1,1,
3676,T6C1HEdragon,T7C1HFdragon,deck3676:1,deck3676:1,1,
3677,T6C1HEdragon,T7C2WIdragon,deck3677:1,deck3677:1,1,
3678,T6C1HEdragon,T7C2SEdragon,deck3678:1,deck3678:1,1,
3679,T6C1HEdragon,T7C2HFdragon,deck3679:1,deck3679:1,1,
3680,T6C1HEdragon,T7C2HDdragon,deck3680:1,deck3680:1,1,
3681,T6C1HEdragon,T7C3SFdragon,deck3681:1,deck3681:1,1,
3682,T6C1HEdragon,T7C3SIdragon,deck3682:1,deck3682:1,1,
3683,T6C1HEdragon,T7C3WIdragon,deck3683:1,deck3683:1,1,
3684,T6C1HEdragon,T7C3HDdragon,deck3684:1,deck3684:1,1,
3685,T6C1WDdragon,T6C1WIdragon,deck3685:1,deck3685:1,1,
3686,T6C1WDdragon,T6C1SFdragon,deck3686:1,deck3686:1,1,
3687,T6C1WDdragon,T6C2HUdragon,deck3687:1,deck3687:1,1,
3688,T6C1WDdragon,T6C3HIdragon,deck3688:1,deck3688:1,1,
3689,T6C1WDdragon,T6C3HUdragon,deck3689:1,deck3689:1,1,
3690,T6C1WDdragon,T6C3WFdragon,deck3690:1,deck3690:1,1,
3691,T6C1WDdragon,T6C3SDdragon,deck3691:1,deck3691:1,1,
3692,T6C1WDdragon,T6C3SEdragon,deck3692:1,deck3692:1,1,
3693,T6C1WDdragon,T7C1WDdragon,deck3693:1,deck3693:1,1,
3694,T6C1WDdragon,T7C1SIdragon,deck3694:1,deck3694:1,1,
3695,T6C1WDdragon,T7C1HFdragon,deck3695:1,deck3695:1,1,
3696,T6C1WDdragon,T7C2WIdragon,deck3696:1,deck3696:1,1,
3697,T6C1WDdragon,T7C2SEdragon,deck3697:1,deck3697:1,1,
3698,T6C1WDdragon,T7C2HFdragon,deck3698:1,deck3698:1,1,
3699,T6C1WDdragon,T7C2HDdragon,deck3699:1,deck3699:1,1,
3700,T6C1WDdragon,T7C3WEdragon,deck3700:1,deck3700:1,1,
3701,T6C1WDdragon,T7C3SFdragon,deck3701:1,deck3701:1,1,
3702,T6C1WDdragon,T7C3SIdragon,deck3702:1,deck3702:1,1,
3703,T6C1WDdragon,T7C3WIdragon,deck3703:1,deck3703:1,1,
3704,T6C1WDdragon,T7C3HDdragon,deck3704:1,deck3704:1,1,
3705,T6C1WIdragon,T6C1SFdragon,deck3705:1,deck3705:1,1,
3706,T6C1WIdragon,T6C2HUdragon,deck3706:1,deck3706:1,1,
3707,T6C1WIdragon,T6C3HIdragon,deck3707:1,deck3707:1,1,
3708,T6C1WIdragon,T6C3HUdragon,deck3708:1,deck3708:1,1,
3709,T6C1WIdragon,T6C3WFdragon,deck3709:1,deck3709:1,1,
3710,T6C1WIdragon,T6C3SDdragon,deck3710:1,deck3710:1,1,
3711,T6C1WIdragon,T6C3SEdragon,deck3711:1,deck3711:1,1,
3712,T6C1WIdragon,T7C1WDdragon,deck3712:1,deck3712:1,1,
3713,T6C1WIdragon,T7C1SIdragon,deck3713:1,deck3713:1,1,
3714,T6C1WIdragon,T7C1HFdragon,deck3714:1,deck3714:1,1,
3715,T6C1WIdragon,T7C2WIdragon,deck3715:1,deck3715:1,1,
3716,T6C1WIdragon,T7C2SEdragon,deck3716:1,deck3716:1,1,
3717,T6C1WIdragon,T7C2HFdragon,deck3717:1,deck3717:1,1,
3718,T6C1WIdragon,T7C2HDdragon,deck3718:1,deck3718:1,1,
3719,T6C1WIdragon,T7C3WEdragon,deck3719:1,deck3719:1,1,
3720,T6C1WIdragon,T7C3SFdragon,deck3720:1,deck3720:1,1,
3721,T6C1WIdragon,T7C3SIdragon,deck3721:1,deck3721:1,1,
3722,T6C1WIdragon,T7C3WIdragon,deck3722:1,deck3722:1,1,
3723,T6C1WIdragon,T7C3HDdragon,deck3723:1,deck3723:1,1,
3724,T6C1SFdragon,T6C2HUdragon,deck3724:1,deck3724:1,1,
3725,T6C1SFdragon,T6C3HIdragon,deck3725:1,deck3725:1,1,
3726,T6C1SFdragon,T6C3HUdragon,deck3726:1,deck3726:1,1,
3727,T6C1SFdragon,T6C3WFdragon,deck3727:1,deck3727:1,1,
3728,T6C1SFdragon,T6C3SDdragon,deck3728:1,deck3728:1,1,
3729,T6C1SFdragon,T6C3SEdragon,deck3729:1,deck3729:1,1,
3730,T6C1SFdragon,T7C1WDdragon,deck3730:1,deck3730:1,1,
3731,T6C1SFdragon,T7C1SIdragon,deck3731:1,deck3731:1,1,
3732,T6C1SFdragon,T7C1HFdragon,deck3732:1,deck3732:1,1,
3733,T6C1SFdragon,T7C2WIdragon,deck3733:1,deck3733:1,1,
3734,T6C1SFdragon,T7C2SEdragon,deck3734:1,deck3734:1,1,
3735,T6C1SFdragon,T7C2HFdragon,deck3735:1,deck3735:1,1,
3736,T6C1SFdragon,T7C2HDdragon,deck3736:1,deck3736:1,1,
3737,T6C1SFdragon,T7C3WEdragon,deck3737:1,deck3737:1,1,
3738,T6C1SFdragon,T7C3SIdragon,deck3738:1,deck3738:1,1,
3739,T6C1SFdragon,T7C3WIdragon,deck3739:1,deck3739:1,1,
3740,T6C1SFdragon,T7C3HDdragon,deck3740:1,deck3740:1,1,
3741,T6C2HUdragon,T6C3HIdragon,deck3741:1,deck3741:1,1,
3742,T6C2HUdragon,T6C3HUdragon,deck3742:1,deck3742:1,1,
3743,T6C2HUdragon,T6C3WFdragon,deck3743:1,deck3743:1,1,
3744,T6C2HUdragon,T6C3SDdragon,deck3744:1,deck3744:1,1,
3745,T6C2HUdragon,T6C3SEdragon,deck3745:1,deck3745:1,1,
3746,T6C2HUdragon,T7C1WDdragon,deck3746:1,deck3746:1,1,
3747,T6C2HUdragon,T7C1SIdragon,deck3747:1,deck3747:1,1,
3748,T6C2HUdragon,T7C1HFdragon,deck3748:1,deck3748:1,1,
3749,T6C2HUdragon,T7C2WIdragon,deck3749:1,deck3749:1,1,
3750,T6C2HUdragon,T7C2SEdragon,deck3750:1,deck3750:1,1,
3751,T6C2HUdragon,T7C2HFdragon,deck3751:1,deck3751:1,1,
3752,T6C2HUdragon,T7C2HDdragon,deck3752:1,deck3752:1,1,
3753,T6C2HUdragon,T7C3WEdragon,deck3753:1,deck3753:1,1,
3754,T6C2HUdragon,T7C3SFdragon,deck3754:1,deck3754:1,1,
3755,T6C2HUdragon,T7C3SIdragon,deck3755:1,deck3755:1,1,
3756,T6C2HUdragon,T7C3WIdragon,deck3756:1,deck3756:1,1,
3757,T6C2HUdragon,T7C3HDdragon,deck3757:1,deck3757:1,1,
3758,T6C3HIdragon,T6C3HUdragon,deck3758:1,deck3758:1,1,
3759,T6C3HIdragon,T6C3WFdragon,deck3759:1,deck3759:1,1,
3760,T6C3HIdragon,T6C3SDdragon,deck3760:1,deck3760:1,1,
3761,T6C3HIdragon,T6C3SEdragon,deck3761:1,deck3761:1,1,
3762,T6C3HIdragon,T7C1WDdragon,deck3762:1,deck3762:1,1,
3763,T6C3HIdragon,T7C1SIdragon,deck3763:1,deck3763:1,1,
3764,T6C3HIdragon,T7C1HFdragon,deck3764:1,deck3764:1,1,
3765,T6C3HIdragon,T7C2WIdragon,deck3765:1,deck3765:1,1,
3766,T6C3HIdragon,T7C2SEdragon,deck3766:1,deck3766:1,1,
3767,T6C3HIdragon,T7C2HFdragon,deck3767:1,deck3767:1,1,
3768,T6C3HIdragon,T7C2HDdragon,deck3768:1,deck3768:1,1,
3769,T6C3HIdragon,T7C3WEdragon,deck3769:1,deck3769:1,1,
3770,T6C3HIdragon,T7C3SFdragon,deck3770:1,deck3770:1,1,
3771,T6C3HIdragon,T7C3SIdragon,deck3771:1,deck3771:1,1,
3772,T6C3HIdragon,T7C3WIdragon,deck3772:1,deck3772:1,1,
3773,T6C3HIdragon,T7C3HDdragon,deck3773:1,deck3773:1,1,
3774,T6C3HUdragon,T6C3WFdragon,deck3774:1,deck3774:1,1,
3775,T6C3HUdragon,T6C3SDdragon,deck3775:1,deck3775:1,1,
3776,T6C3HUdragon,T6C3SEdragon,deck3776:1,deck3776:1,1,
3777,T6C3HUdragon,T7C1WDdragon,deck3777:1,deck3777:1,1,
3778,T6C3HUdragon,T7C1SIdragon,deck3778:1,deck3778:1,1,
3779,T6C3HUdragon,T7C1HFdragon,deck3779:1,deck3779:1,1,
3780,T6C3HUdragon,T7C2WIdragon,deck3780:1,deck3780:1,1,
3781,T6C3HUdragon,T7C2SEdragon,deck3781:1,deck3781:1,1,
3782,T6C3HUdragon,T7C2HFdragon,deck3782:1,deck3782:1,1,
3783,T6C3HUdragon,T7C2HDdragon,deck3783:1,deck3783:1,1,
3784,T6C3HUdragon,T7C3WEdragon,deck3784:1,deck3784:1,1,
3785,T6C3HUdragon,T7C3SFdragon,deck3785:1,deck3785:1,1,
3786,T6C3HUdragon,T7C3SIdragon,deck3786:1,deck3786:1,1,
3787,T6C3HUdragon,T7C3WIdragon,deck3787:1,deck3787:1,1,
3788,T6C3HUdragon,T7C3HDdragon,deck3788:1,deck3788:1,1,
3789,T6C3WFdragon,T6C3SDdragon,deck3789:1,deck3789:1,1,
3790,T6C3WFdragon,T6C3SEdragon,deck3790:1,deck3790:1,1,
3791,T6C3WFdragon,T7C1WDdragon,deck3791:1,deck3791:1,1,
3792,T6C3WFdragon,T7C1SIdragon,deck3792:1,deck3792:1,1,
3793,T6C3WFdragon,T7C1HFdragon,deck3793:1,deck3793:1,1,
3794,T6C3WFdragon,T7C2WIdragon,deck3794:1,deck3794:1,1,
3795,T6C3WFdragon,T7C2SEdragon,deck3795:1,deck3795:1,1,
3796,T6C3WFdragon,T7C2HFdragon,deck3796:1,deck3796:1,1,
3797,T6C3WFdragon,T7C2HDdragon,deck3797:1,deck3797:1,1,
3798,T6C3WFdragon,T7C3WEdragon,deck3798:1,deck3798:1,1,
3799,T6C3WFdragon,T7C3SFdragon,deck3799:1,deck3799:1,1,
3800,T6C3WFdragon,T7C3SIdragon,deck3800:1,deck3800:1,1,
3801,T6C3WFdragon,T7C3WIdragon,deck3801:1,deck3801:1,1,
3802,T6C3WFdragon,T7C3HDdragon,deck3802:1,deck3802:1,1,
3803,T6C3SDdragon,T6C3SEdragon,deck3803:1,deck3803:1,1,
3804,T6C3SDdragon,T7C1WDdragon,deck3804:1,deck3804:1,1,
3805,T6C3SDdragon,T7C1SIdragon,deck3805:1,deck3805:1,1,
3806,T6C3SDdragon,T7C1HFdragon,deck3806:1,deck3806:1,1,
3807,T6C3SDdragon,T7C2WIdragon,deck3807:1,deck3807:1,1,
3808,T6C3SDdragon,T7C2SEdragon,deck3808:1,deck3808:1,1,
3809,T6C3SDdragon,T7C2HFdragon,deck3809:1,deck3809:1,1,
3810,T6C3SDdragon,T7C2HDdragon,deck3810:1,deck3810:1,1,
3811,T6C3SDdragon,T7C3WEdragon,deck3811:1,deck3811:1,1,
3812,T6C3SDdragon,T7C3SFdragon,deck3812:1,deck3812:1,1,
3813,T6C3SDdragon,T7C3SIdragon,deck3813:1,deck3813:1,1,
3814,T6C3SDdragon,T7C3WIdragon,deck3814:1,deck3814:1,1,
3815,T6C3SDdragon,T7C3HDdragon,deck3815:1,deck3815:1,1,
3816,T6C3SEdragon,T7C1WDdragon,deck3816:1,deck3816:1,1,
3817,T6C3SEdragon,T7C1SIdragon,deck3817:1,deck3817:1,1,
3818,T6C3SEdragon,T7C1HFdragon,deck3818:1,deck3818:1,1,
3819,T6C3SEdragon,T7C2WIdragon,deck3819:1,deck3819:1,1,
3820,T6C3SEdragon,T7C2SEdragon,deck3820:1,deck3820:1,1,
3821,T6C3SEdragon,T7C2HFdragon,deck3821:1,deck3821:1,1,
3822,T6C3SEdragon,T7C2HDdragon,deck3822:1,deck3822:1,1,
3823,T6C3SEdragon,T7C3WEdragon,deck3823:1,deck3823:1,1,
3824,T6C3SEdragon,T7C3SFdragon,deck3824:1,deck3824:1,1,
3825,T6C3SEdragon,T7C3SIdragon,deck3825:1,deck3825:1,1,
3826,T6C3SEdragon,T7C3WIdragon,deck3826:1,deck3826:1,1,
3827,T6C3SEdragon,T7C3HDdragon,deck3827:1,deck3827:1,1,
3828,T7C1WDdragon,T7C1SIdragon,deck3828:1,deck3828:1,1,
3829,T7C1WDdragon,T7C1HFdragon,deck3829:1,deck3829:1,1,
3830,T7C1WDdragon,T7C2WIdragon,deck3830:1,deck3830:1,1,
3831,T7C1WDdragon,T7C2SEdragon,deck3831:1,deck3831:1,1,
3832,T7C1WDdragon,T7C2HFdragon,deck3832:1,deck3832:1,1,
3833,T7C1WDdragon,T7C2HDdragon,deck3833:1,deck3833:1,1,
3834,T7C1WDdragon,T7C3WEdragon,deck3834:1,deck3834:1,1,
3835,T7C1WDdragon,T7C3SFdragon,deck3835:1,deck3835:1,1,
3836,T7C1WDdragon,T7C3SIdragon,deck3836:1,deck3836:1,1,
3837,T7C1WDdragon,T7C3WIdragon,deck3837:1,deck3837:1,1,
3838,T7C1WDdragon,T7C3HDdragon,deck3838:1,deck3838:1,1,
3839,T7C1SIdragon,T7C1HFdragon,deck3839:1,deck3839:1,1,
3840,T7C1SIdragon,T7C2WIdragon,deck3840:1,deck3840:1,1,
3841,T7C1SIdragon,T7C2SEdragon,deck3841:1,deck3841:1,1,
3842,T7C1SIdragon,T7C2HFdragon,deck3842:1,deck3842:1,1,
3843,T7C1SIdragon,T7C2HDdragon,deck3843:1,deck3843:1,1,
3844,T7C1SIdragon,T7C3WEdragon,deck3844:1,deck3844:1,1,
3845,T7C1SIdragon,T7C3SFdragon,deck3845:1,deck3845:1,1,
3846,T7C1SIdragon,T7C3SIdragon,deck3846:1,deck3846:1,1,
3847,T7C1SIdragon,T7C3WIdragon,deck3847:1,deck3847:1,1,
3848,T7C1SIdragon,T7C3HDdragon,deck3848:1,deck3848:1,1,
3849,T7C1HFdragon,T7C2WIdragon,deck3849:1,deck3849:1,1,
3850,T7C1HFdragon,T7C2SEdragon,deck3850:1,deck3850:1,1,
3851,T7C1HFdragon,T7C2HFdragon,deck3851:1,deck3851:1,1,
3852,T7C1HFdragon,T7C2HDdragon,deck3852:1,deck3852:1,1,
3853,T7C1HFdragon,T7C3WEdragon,deck3853:1,deck3853:1,1,
3854,T7C1HFdragon,T7C3SFdragon,deck3854:1,deck3854:1,1,
3855,T7C1HFdragon,T7C3SIdragon,deck3855:1,deck3855:1,1,
3856,T7C1HFdragon,T7C3WIdragon,deck3856:1,deck3856:1,1,
3857,T7C1HFdragon,T7C3HDdragon,deck3857:1,deck3857:1,1,
3858,T7C2WIdragon,T7C2SEdragon,deck3858:1,deck3858:1,1,
3859,T7C2WIdragon,T7C2HFdragon,deck3859:1,deck3859:1,1,
3860,T7C2WIdragon,T7C2HDdragon,deck3860:1,deck3860:1,1,
3861,T7C2WIdragon,T7C3WEdragon,deck3861:1,deck3861:1,1,
3862,T7C2WIdragon,T7C3SFdragon,deck3862:1,deck3862:1,1,
3863,T7C2WIdragon,T7C3SIdragon,deck3863:1,deck3863:1,1,
3864,T7C2WIdragon,T7C3WIdragon,deck3864:1,deck3864:1,1,
3865,T7C2WIdragon,T7C3HDdragon,deck3865:1,deck3865:1,1,
3866,T7C2SEdragon,T7C2HFdragon,deck3866:1,deck3866:1,1,
3867,T7C2SEdragon,T7C2HDdragon,deck3867:1,deck3867:1,1,
3868,T7C2SEdragon,T7C3WEdragon,deck3868:1,deck3868:1,1,
3869,T7C2SEdragon,T7C3SFdragon,deck3869:1,deck3869:1,1,
3870,T7C2SEdragon,T7C3SIdragon,deck3870:1,deck3870:1,1,
3871,T7C2SEdragon,T7C3WIdragon,deck3871:1,deck3871:1,1,
3872,T7C2SEdragon,T7C3HDdragon,deck3872:1,deck3872:1,1,
3873,T7C2HFdragon,T7C2HDdragon,deck3873:1,deck3873:1,1,
3874,T7C2HFdragon,T7C3WEdragon,deck3874:1,deck3874:1,1,
3875,T7C2HFdragon,T7C3SFdragon,deck3875:1,deck3875:1,1,
3876,T7C2HFdragon,T7C3SIdragon,deck3876:1,deck3876:1,1,
3877,T7C2HFdragon,T7C3WIdragon,deck3877:1,deck3877:1,1,
3878,T7C2HFdragon,T7C3HDdragon,deck3878:1,deck3878:1,1,
3879,T7C2HDdragon,T7C3WEdragon,deck3879:1,deck3879:1,1,
3880,T7C2HDdragon,T7C3SFdragon,deck3880:1,deck3880:1,1,
3881,T7C2HDdragon,T7C3SIdragon,deck3881:1,deck3881:1,1,
3882,T7C2HDdragon,T7C3WIdragon,deck3882:1,deck3882:1,1,
3883,T7C2HDdragon,T7C3HDdragon,deck3883:1,deck3883:1,1,
3884,T7C3WEdragon,T7C3SFdragon,deck3884:1,deck3884:1,1,
3885,T7C3WEdragon,T7C3SIdragon,deck3885:1,deck3885:1,1,
3886,T7C3WEdragon,T7C3WIdragon,deck3886:1,deck3886:1,1,
3887,T7C3WEdragon,T7C3HDdragon,deck3887:1,deck3887:1,1,
3888,T7C3SFdragon,T7C3SIdragon,deck3888:1,deck3888:1,1,
3889,T7C3SFdragon,T7C3WIdragon,deck3889:1,deck3889:1,1,
3890,T7C3SFdragon,T7C3HDdragon,deck3890:1,deck3890:1,1,
3891,T7C3SIdragon,T7C3WIdragon,deck3891:1,deck3891:1,1,
3892,T7C3SIdragon,T7C3HDdragon,deck3892:1,deck3892:1,1,
3893,T7C3WIdragon,T7C3HDdragon,deck3893:1,deck3893:1,1,
3894,T1C1WFdragon,T1C1HIdragon,T1C1HIdragon:0|T1C1WFdragon:0|T1C2WIdragon:1,T1C1HIdragon:0|T1C1WFdragon:0|T1C2WIdragon:1,1,
3895,T1C1HIdragon,T1C2HEdragon,T1C1HIdragon:0|T1C2HEdragon:0|T1C1SEdragon:1,T1C1HIdragon:0|T1C2HEdragon:0|T1C1SEdragon:1,1,
3896,T1C1WFdragon,T1C1HIdragon,T1C1HIdragon:0|T1C1WFdragon:0|T1C2HEdragon:0|T1C2WIdragon:1,T1C1HIdragon:0|T1C1WFdragon:0|T1C2HEdragon:0|T1C2WIdragon:1,2,
3898,T1C1WFdragon,T1C2WIdragon,T1C1WFdragon:0|T1C2WIdragon:0|T1C2SFdragon:1,T1C1WFdragon:0|T1C2WIdragon:0|T1C2SFdragon:1,1,
3899,T1C1SEdragon,T1C2HEdragon,T1C1SEdragon:0|T1C2HEdragon:0|T1C3HFdragon:1,T1C1SEdragon:0|T1C2HEdragon:0|T1C3HFdragon:1,1,
3900,T1C1SEdragon,T1C2HEdragon,T1C1SEdragon:0|T1C2HEdragon:1|T1C3HFdragon:0,T1C1SEdragon:0|T1C2HEdragon:1|T1C3HFdragon:0,2,
3901,T1C1SEdragon,T1C2HEdragon,T1C1SEdragon:1|T1C2HEdragon:0|T1C3HFdragon:0,T1C1SEdragon:1|T1C2HEdragon:0|T1C3HFdragon:0,3,
3902,T1C1SEdragon,T1C2HEdragon,T1C1SEdragon:0|T1C2HEdragon:0|T1C3HFdragon:1,T1C1SEdragon:0|T1C2HEdragon:0|T1C3HFdragon:1,4,
3911,dodoDragon,pumpkinDragon,deck3894:1,deck3894:1,1,
3912,kothDragon,seaDragon,deck3895:1,deck3895:1,1,
3913,yaziDragon,bixiDragon,deck3896:1,deck3896:1,1,
3914,marchBlueDragon,marchGreenDragon,deck3897:1,deck3897:1,1,
3915,aprilBlueDragon,T1C1HIdragon,deck3898:1,deck3898:1,1,
3916,aprilBlueDragon,T1C3SIdragon,deck3899:1,deck3899:1,1,
3917,mayBlueDragon,T1C1HIdragon,deck3900:1,deck3900:1,1,
3918,mayBlueDragon,T2C1SFdragon,deck3901:1,deck3901:1,1,
3919,julyBlueDragon,T1C3SIdragon,deck3902:1,deck3902:1,1,
3920,T8C3WDdragon,T8C3WEdragon,deck3903:1,deck3903:1,1,
3921,T8C3WDdragon,T8C3SIdragon,deck3904:1,deck3904:1,1,
3922,T8C3WDdragon,T8C3SAdragon,deck3905:1,deck3905:1,1,
3923,T8C3WDdragon,T8C3HFdragon,deck3906:1,deck3906:1,1,
3924,T8C3WDdragon,T8C3HIdragon,deck3907:1,deck3907:1,1,
3925,T8C3WDdragon,T8C4WFdragon,deck3908:1,deck3908:1,1,
3926,T8C3WDdragon,T8C4SDdragon,deck3909:1,deck3909:1,1,
3927,T8C3WDdragon,T8C4HEdragon,deck3910:1,deck3910:1,1,
3928,T8C3WEdragon,T8C3SIdragon,deck3911:1,deck3911:1,1,
3929,T8C3WEdragon,T8C3SAdragon,deck3912:1,deck3912:1,1,
3930,T8C3WEdragon,T8C3HFdragon,deck3913:1,deck3913:1,1,
3931,T8C3WEdragon,T8C3HIdragon,deck3914:1,deck3914:1,1,
3932,T8C3WEdragon,T8C4WFdragon,deck3915:1,deck3915:1,1,
3933,T8C3WEdragon,T8C4SDdragon,deck3916:1,deck3916:1,1,
3934,T8C3WEdragon,T8C4HEdragon,deck3917:1,deck3917:1,1,
3935,T8C3SIdragon,T8C3SAdragon,deck3918:1,deck3918:1,1,
3936,T8C3SIdragon,T8C3HFdragon,deck3919:1,deck3919:1,1,
3937,T8C3SIdragon,T8C3HIdragon,deck3920:1,deck3920:1,1,
3938,T8C3SIdragon,T8C4WFdragon,deck3921:1,deck3921:1,1,
3939,T8C3SIdragon,T8C4SDdragon,deck3922:1,deck3922:1,1,
3940,T8C3SIdragon,T8C4HEdragon,deck3923:1,deck3923:1,1,
3941,T8C3SAdragon,T8C3HFdragon,deck3924:1,deck3924:1,1,
3942,T8C3SAdragon,T8C3HIdragon,deck3925:1,deck3925:1,1,
3943,T8C3SAdragon,T8C4WFdragon,deck3926:1,deck3926:1,1,
3944,T8C3SAdragon,T8C4SDdragon,deck3927:1,deck3927:1,1,
3945,T8C3SAdragon,T8C4HEdragon,deck3928:1,deck3928:1,1,
3946,T8C3HFdragon,T8C3HIdragon,deck3929:1,deck3929:1,1,
3947,T8C3HFdragon,T8C4WFdragon,deck3930:1,deck3930:1,1,
3948,T8C3HFdragon,T8C4SDdragon,deck3931:1,deck3931:1,1,
3949,T8C3HFdragon,T8C4HEdragon,deck3932:1,deck3932:1,1,
3950,T8C3HIdragon,T8C4WFdragon,deck3933:1,deck3933:1,1,
3951,T8C3HIdragon,T8C4SDdragon,deck3934:1,deck3934:1,1,
3952,T8C3HIdragon,T8C4HEdragon,deck3935:1,deck3935:1,1,
3953,T8C4WFdragon,T8C4SDdragon,deck3936:1,deck3936:1,1,
3954,T8C4WFdragon,T8C4HEdragon,deck3937:1,deck3937:1,1,
3955,T8C4SDdragon,T8C4HEdragon,deck3938:1,deck3938:1,1,
3956,T9C3WDdragon,T9C3SFdragon,deck3939:1,deck3939:1,1,
3957,T9C3WDdragon,T9C3HIdragon,deck3940:1,deck3940:1,1,
3958,T9C3WDdragon,T9C3HEdragon,deck3941:1,deck3941:1,1,
3959,T9C3WDdragon,T9C3SDdragon,deck3942:1,deck3942:1,1,
3960,T9C3WDdragon,T9C3WIdragon,deck3943:1,deck3943:1,1,
3961,T9C3WDdragon,T9C4SEdragon,deck3944:1,deck3944:1,1,
3962,T9C3SFdragon,T9C3HIdragon,deck3945:1,deck3945:1,1,
3963,T9C3SFdragon,T9C3HEdragon,deck3946:1,deck3946:1,1,
3964,T9C3SFdragon,T9C3SDdragon,deck3947:1,deck3947:1,1,
3965,T9C3SFdragon,T9C3WIdragon,deck3948:1,deck3948:1,1,
3966,T9C3SFdragon,T9C4SEdragon,deck3949:1,deck3949:1,1,
3967,T9C3HIdragon,T9C3HEdragon,deck3950:1,deck3950:1,1,
3968,T9C3HIdragon,T9C3SDdragon,deck3951:1,deck3951:1,1,
3969,T9C3HIdragon,T9C3WIdragon,deck3952:1,deck3952:1,1,
3970,T9C3HIdragon,T9C4SEdragon,deck3953:1,deck3953:1,1,
3971,T9C3HEdragon,T9C3SDdragon,deck3954:1,deck3954:1,1,
3972,T9C3HEdragon,T9C3WIdragon,deck3955:1,deck3955:1,1,
3973,T9C3HEdragon,T9C4SEdragon,deck3956:1,deck3956:1,1,
3974,T9C3SDdragon,T9C3WIdragon,deck3957:1,deck3957:1,1,
3975,T9C3SDdragon,T9C4SEdragon,deck3958:1,deck3958:1,1,
3976,T9C3WIdragon,T9C4SEdragon,deck3959:1,deck3959:1,1,
3977,T9C4WWdragon,T9C4SEdragon,deck3960:1,deck3960:1,1,
3978,T9C4HIdragon,T9C4SEdragon,deck3961:1,deck3961:1,1,
3979,T9C4WWdragon,T9C3WIdragon,deck3962:1,deck3962:1,1,
3980,T9C4WWdragon,T9C3WDdragon,deck3963:1,deck3963:1,1,
3981,T9C4WWdragon,T9C3HIdragon,deck3964:1,deck3964:1,1,
3982,T9C4WWdragon,T9C3HEdragon,deck3965:1,deck3965:1,1,
3983,T9C4WWdragon,T9C3SDdragon,deck3966:1,deck3966:1,1,
3984,T9C4WWdragon,T9C3SFdragon,deck3967:1,deck3967:1,1,
3985,T9C4HIdragon,T9C3WDdragon,deck3968:1,deck3968:1,1,
3986,T9C4HIdragon,T9C3WIdragon,deck3969:1,deck3969:1,1,
3987,T9C4HIdragon,T9C3HIdragon,deck3970:1,deck3970:1,1,
3988,T9C4HIdragon,T9C3HEdragon,deck3971:1,deck3971:1,1,
3989,T9C4HIdragon,T9C3SDdragon,deck3972:1,deck3972:1,1,
3990,T9C4HIdragon,T9C3SFdragon,deck3973:1,deck3973:1,1,
3991,T9C4WWdragon,T9C4HIdragon,deck3974:1,deck3974:1,1,
3992,T10C3WFdragon,T10C3WWdragon,deck3975:1,deck3975:1,1,
3993,T10C3WFdragon,T10C3HEdragon,deck3976:1,deck3976:1,1,
3994,T10C3WFdragon,T10C3HFdragon,deck3977:1,deck3977:1,1,
3995,T10C3WFdragon,T10C3SWdragon,deck3978:1,deck3978:1,1,
3996,T10C3WFdragon,T10C3SIdragon,deck3979:1,deck3979:1,1,
3997,T10C3WWdragon,T10C3HEdragon,deck3980:1,deck3980:1,1,
3998,T10C3WWdragon,T10C3HFdragon,deck3981:1,deck3981:1,1,
3999,T10C3WWdragon,T10C3SWdragon,deck3982:1,deck3982:1,1,
