identifier,currency,isCurrency,level,conversionRatio,ratioUnit,allowedSwapCategories,h
xpPotion_395,xpPotion,0,395,2011.13,ruby,,
xpPotion_396,xpPotion,0,396,2011.13,ruby,,
xpPotion_397,xpPotion,0,397,2011.13,ruby,,
xpPotion_398,xpPotion,0,398,2011.13,ruby,,
xpPotion_399,xpPotion,0,399,2011.13,ruby,,
xpPotion_400,xpPotion,0,400,2011.13,ruby,,
xpPotion_401,xpPotion,0,401,2011.13,ruby,,
xpPotion_402,xpPotion,0,402,2011.13,ruby,,
xpPotion_403,xpPotion,0,403,2011.13,ruby,,
xpPotion_404,xpPotion,0,404,2011.13,ruby,,
xpPotion_405,xpPotion,0,405,2011.13,ruby,,
xpPotion_406,xpPotion,0,406,2011.13,ruby,,
xpPotion_407,xpPotion,0,407,2011.13,ruby,,
xpPotion_408,xpPotion,0,408,2011.13,ruby,,
xpPotion_409,xpPotion,0,409,2011.13,ruby,,
xpPotion_410,xpPotion,0,410,2011.13,ruby,,
xpPotion_411,xpPotion,0,411,2011.13,ruby,,
xpPotion_412,xpPotion,0,412,2011.13,ruby,,
xpPotion_413,xpPotion,0,413,2011.13,ruby,,
xpPotion_414,xpPotion,0,414,2011.13,ruby,,
xpPotion_415,xpPotion,0,415,2011.13,ruby,,
xpPotion_416,xpPotion,0,416,2011.13,ruby,,
xpPotion_417,xpPotion,0,417,2011.13,ruby,,
xpPotion_418,xpPotion,0,418,2011.13,ruby,,
xpPotion_419,xpPotion,0,419,2011.13,ruby,,
xpPotion_420,xpPotion,0,420,2011.13,ruby,,
xpPotion_421,xpPotion,0,421,2011.13,ruby,,
xpPotion_422,xpPotion,0,422,2011.13,ruby,,
xpPotion_423,xpPotion,0,423,2011.13,ruby,,
xpPotion_424,xpPotion,0,424,2011.13,ruby,,
xpPotion_425,xpPotion,0,425,2011.13,ruby,,
xpPotion_426,xpPotion,0,426,2011.13,ruby,,
xpPotion_427,xpPotion,0,427,2011.13,ruby,,
xpPotion_428,xpPotion,0,428,2011.13,ruby,,
xpPotion_429,xpPotion,0,429,2011.13,ruby,,
xpPotion_430,xpPotion,0,430,2011.13,ruby,,
xpPotion_431,xpPotion,0,431,2011.13,ruby,,
xpPotion_432,xpPotion,0,432,2011.13,ruby,,
xpPotion_433,xpPotion,0,433,2011.13,ruby,,
xpPotion_434,xpPotion,0,434,2011.13,ruby,,
xpPotion_435,xpPotion,0,435,2011.13,ruby,,
xpPotion_436,xpPotion,0,436,2011.13,ruby,,
xpPotion_437,xpPotion,0,437,2011.13,ruby,,
xpPotion_438,xpPotion,0,438,2011.13,ruby,,
xpPotion_439,xpPotion,0,439,2011.13,ruby,,
xpPotion_440,xpPotion,0,440,2011.13,ruby,,
xpPotion_441,xpPotion,0,441,2011.13,ruby,,
xpPotion_442,xpPotion,0,442,2011.13,ruby,,
xpPotion_443,xpPotion,0,443,2011.13,ruby,,
xpPotion_444,xpPotion,0,444,2011.13,ruby,,
xpPotion_445,xpPotion,0,445,2011.13,ruby,,
xpPotion_446,xpPotion,0,446,2011.13,ruby,,
xpPotion_447,xpPotion,0,447,2011.13,ruby,,
xpPotion_448,xpPotion,0,448,2011.13,ruby,,
xpPotion_449,xpPotion,0,449,2011.13,ruby,,
xpPotion_450,xpPotion,0,450,2011.13,ruby,,
xpPotion_451,xpPotion,0,451,2011.13,ruby,,
xpPotion_452,xpPotion,0,452,2011.13,ruby,,
xpPotion_453,xpPotion,0,453,2011.13,ruby,,
xpPotion_454,xpPotion,0,454,2011.13,ruby,,
xpPotion_455,xpPotion,0,455,2011.13,ruby,,
xpPotion_456,xpPotion,0,456,2011.13,ruby,,
xpPotion_457,xpPotion,0,457,2011.13,ruby,,
xpPotion_458,xpPotion,0,458,2011.13,ruby,,
xpPotion_459,xpPotion,0,459,2011.13,ruby,,
xpPotion_460,xpPotion,0,460,2011.13,ruby,,
xpPotion_461,xpPotion,0,461,2011.13,ruby,,
xpPotion_462,xpPotion,0,462,2011.13,ruby,,
xpPotion_463,xpPotion,0,463,2011.13,ruby,,
xpPotion_464,xpPotion,0,464,2011.13,ruby,,
xpPotion_465,xpPotion,0,465,2011.13,ruby,,
xpPotion_466,xpPotion,0,466,2011.13,ruby,,
xpPotion_467,xpPotion,0,467,2011.13,ruby,,
xpPotion_468,xpPotion,0,468,2011.13,ruby,,
xpPotion_469,xpPotion,0,469,2011.13,ruby,,
xpPotion_470,xpPotion,0,470,2011.13,ruby,,
xpPotion_471,xpPotion,0,471,2011.13,ruby,,
xpPotion_472,xpPotion,0,472,2011.13,ruby,,
xpPotion_473,xpPotion,0,473,2011.13,ruby,,
xpPotion_474,xpPotion,0,474,2011.13,ruby,,
xpPotion_475,xpPotion,0,475,2011.13,ruby,,
xpPotion_476,xpPotion,0,476,2011.13,ruby,,
xpPotion_477,xpPotion,0,477,2011.13,ruby,,
xpPotion_478,xpPotion,0,478,2011.13,ruby,,
xpPotion_479,xpPotion,0,479,2011.13,ruby,,
xpPotion_480,xpPotion,0,480,2011.13,ruby,,
xpPotion_481,xpPotion,0,481,2011.13,ruby,,
xpPotion_482,xpPotion,0,482,2011.13,ruby,,
xpPotion_483,xpPotion,0,483,2011.13,ruby,,
xpPotion_484,xpPotion,0,484,2011.13,ruby,,
xpPotion_485,xpPotion,0,485,2011.13,ruby,,
xpPotion_486,xpPotion,0,486,2011.13,ruby,,
xpPotion_487,xpPotion,0,487,2011.13,ruby,,
xpPotion_488,xpPotion,0,488,2011.13,ruby,,
xpPotion_489,xpPotion,0,489,2011.13,ruby,,
xpPotion_490,xpPotion,0,490,2011.13,ruby,,
xpPotion_491,xpPotion,0,491,2011.13,ruby,,
xpPotion_492,xpPotion,0,492,2011.13,ruby,,
xpPotion_493,xpPotion,0,493,2011.13,ruby,,
xpPotion_494,xpPotion,0,494,2011.13,ruby,,
xpPotion_495,xpPotion,0,495,2011.13,ruby,,
xpPotion_496,xpPotion,0,496,2011.13,ruby,,
xpPotion_497,xpPotion,0,497,2011.13,ruby,,
xpPotion_498,xpPotion,0,498,2011.13,ruby,,
xpPotion_499,xpPotion,0,499,2011.13,ruby,,
xpPotion_500,xpPotion,0,500,2011.13,ruby,,
xpPotion_501,xpPotion,0,501,2011.13,ruby,,
xpPotion_502,xpPotion,0,502,2011.13,ruby,,
xpPotion_503,xpPotion,0,503,2011.13,ruby,,
xpPotion_504,xpPotion,0,504,2011.13,ruby,,
xpPotion_505,xpPotion,0,505,2011.13,ruby,,
xpPotion_506,xpPotion,0,506,2011.13,ruby,,
xpPotion_507,xpPotion,0,507,2011.13,ruby,,
xpPotion_508,xpPotion,0,508,2011.13,ruby,,
xpPotion_509,xpPotion,0,509,2011.13,ruby,,
xpPotion_510,xpPotion,0,510,2011.13,ruby,,
xpPotion_511,xpPotion,0,511,2011.13,ruby,,
xpPotion_512,xpPotion,0,512,2011.13,ruby,,
xpPotion_513,xpPotion,0,513,2011.13,ruby,,
xpPotion_514,xpPotion,0,514,2011.13,ruby,,
xpPotion_515,xpPotion,0,515,2011.13,ruby,,
xpPotion_516,xpPotion,0,516,2011.13,ruby,,
xpPotion_517,xpPotion,0,517,2011.13,ruby,,
xpPotion_518,xpPotion,0,518,2011.13,ruby,,
xpPotion_519,xpPotion,0,519,2011.13,ruby,,
xpPotion_520,xpPotion,0,520,2011.13,ruby,,
xpPotion_521,xpPotion,0,521,2011.13,ruby,,
xpPotion_522,xpPotion,0,522,2011.13,ruby,,
xpPotion_523,xpPotion,0,523,2011.13,ruby,,
xpPotion_524,xpPotion,0,524,2011.13,ruby,,
xpPotion_525,xpPotion,0,525,2011.13,ruby,,
xpPotion_526,xpPotion,0,526,2011.13,ruby,,
xpPotion_527,xpPotion,0,527,2011.13,ruby,,
xpPotion_528,xpPotion,0,528,2011.13,ruby,,
xpPotion_529,xpPotion,0,529,2011.13,ruby,,
xpPotion_530,xpPotion,0,530,2011.13,ruby,,
xpPotion_531,xpPotion,0,531,2011.13,ruby,,
xpPotion_532,xpPotion,0,532,2011.13,ruby,,
xpPotion_533,xpPotion,0,533,2011.13,ruby,,
xpPotion_534,xpPotion,0,534,2011.13,ruby,,
xpPotion_535,xpPotion,0,535,2011.13,ruby,,
xpPotion_536,xpPotion,0,536,2011.13,ruby,,
xpPotion_537,xpPotion,0,537,2011.13,ruby,,
xpPotion_538,xpPotion,0,538,2011.13,ruby,,
xpPotion_539,xpPotion,0,539,2011.13,ruby,,
xpPotion_540,xpPotion,0,540,2011.13,ruby,,
xpPotion_541,xpPotion,0,541,2011.13,ruby,,
xpPotion_542,xpPotion,0,542,2011.13,ruby,,
xpPotion_543,xpPotion,0,543,2011.13,ruby,,
xpPotion_544,xpPotion,0,544,2011.13,ruby,,
xpPotion_545,xpPotion,0,545,2011.13,ruby,,
xpPotion_546,xpPotion,0,546,2011.13,ruby,,
xpPotion_547,xpPotion,0,547,2011.13,ruby,,
xpPotion_548,xpPotion,0,548,2011.13,ruby,,
xpPotion_549,xpPotion,0,549,2011.13,ruby,,
xpPotion_550,xpPotion,0,550,2011.13,ruby,,
xpPotion_551,xpPotion,0,551,2011.13,ruby,,
xpPotion_552,xpPotion,0,552,2011.13,ruby,,
xpPotion_553,xpPotion,0,553,2011.13,ruby,,
xpPotion_554,xpPotion,0,554,2011.13,ruby,,
xpPotion_555,xpPotion,0,555,2011.13,ruby,,
xpPotion_556,xpPotion,0,556,2011.13,ruby,,
xpPotion_557,xpPotion,0,557,2011.13,ruby,,
xpPotion_558,xpPotion,0,558,2011.13,ruby,,
xpPotion_559,xpPotion,0,559,2011.13,ruby,,
xpPotion_560,xpPotion,0,560,2011.13,ruby,,
xpPotion_561,xpPotion,0,561,2011.13,ruby,,
xpPotion_562,xpPotion,0,562,2011.13,ruby,,
xpPotion_563,xpPotion,0,563,2011.13,ruby,,
xpPotion_564,xpPotion,0,564,2011.13,ruby,,
xpPotion_565,xpPotion,0,565,2011.13,ruby,,
xpPotion_566,xpPotion,0,566,2011.13,ruby,,
xpPotion_567,xpPotion,0,567,2011.13,ruby,,
xpPotion_568,xpPotion,0,568,2011.13,ruby,,
xpPotion_569,xpPotion,0,569,2011.13,ruby,,
xpPotion_570,xpPotion,0,570,2011.13,ruby,,
xpPotion_571,xpPotion,0,571,2011.13,ruby,,
xpPotion_572,xpPotion,0,572,2011.13,ruby,,
xpPotion_573,xpPotion,0,573,2011.13,ruby,,
xpPotion_574,xpPotion,0,574,2011.13,ruby,,
xpPotion_575,xpPotion,0,575,2011.13,ruby,,
xpPotion_576,xpPotion,0,576,2011.13,ruby,,
xpPotion_577,xpPotion,0,577,2011.13,ruby,,
xpPotion_578,xpPotion,0,578,2011.13,ruby,,
xpPotion_579,xpPotion,0,579,2011.13,ruby,,
xpPotion_580,xpPotion,0,580,2011.13,ruby,,
xpPotion_581,xpPotion,0,581,2011.13,ruby,,
xpPotion_582,xpPotion,0,582,2011.13,ruby,,
xpPotion_583,xpPotion,0,583,2011.13,ruby,,
xpPotion_584,xpPotion,0,584,2011.13,ruby,,
xpPotion_585,xpPotion,0,585,2011.13,ruby,,
xpPotion_586,xpPotion,0,586,2011.13,ruby,,
xpPotion_587,xpPotion,0,587,2011.13,ruby,,
xpPotion_588,xpPotion,0,588,2011.13,ruby,,
xpPotion_589,xpPotion,0,589,2011.13,ruby,,
xpPotion_590,xpPotion,0,590,2011.13,ruby,,
xpPotion_591,xpPotion,0,591,2011.13,ruby,,
xpPotion_592,xpPotion,0,592,2011.13,ruby,,
xpPotion_593,xpPotion,0,593,2011.13,ruby,,
xpPotion_594,xpPotion,0,594,2011.13,ruby,,
xpPotion_595,xpPotion,0,595,2011.13,ruby,,
xpPotion_596,xpPotion,0,596,2011.13,ruby,,
xpPotion_597,xpPotion,0,597,2011.13,ruby,,
xpPotion_598,xpPotion,0,598,2011.13,ruby,,
xpPotion_599,xpPotion,0,599,2011.13,ruby,,
xpPotion_600,xpPotion,0,600,2011.13,ruby,,
xpPotion_601,xpPotion,0,601,2011.13,ruby,,
xpPotion_602,xpPotion,0,602,2011.13,ruby,,
xpPotion_603,xpPotion,0,603,2011.13,ruby,,
xpPotion_604,xpPotion,0,604,2011.13,ruby,,
xpPotion_605,xpPotion,0,605,2011.13,ruby,,
xpPotion_606,xpPotion,0,606,2011.13,ruby,,
xpPotion_607,xpPotion,0,607,2011.13,ruby,,
xpPotion_608,xpPotion,0,608,2011.13,ruby,,
xpPotion_609,xpPotion,0,609,2011.13,ruby,,
xpPotion_610,xpPotion,0,610,2011.13,ruby,,
xpPotion_611,xpPotion,0,611,2011.13,ruby,,
xpPotion_612,xpPotion,0,612,2011.13,ruby,,
xpPotion_613,xpPotion,0,613,2011.13,ruby,,
xpPotion_614,xpPotion,0,614,2011.13,ruby,,
xpPotion_615,xpPotion,0,615,2011.13,ruby,,
xpPotion_616,xpPotion,0,616,2011.13,ruby,,
xpPotion_617,xpPotion,0,617,2011.13,ruby,,
xpPotion_618,xpPotion,0,618,2011.13,ruby,,
xpPotion_619,xpPotion,0,619,2011.13,ruby,,
xpPotion_620,xpPotion,0,620,2011.13,ruby,,
xpPotion_621,xpPotion,0,621,2011.13,ruby,,
xpPotion_622,xpPotion,0,622,2011.13,ruby,,
xpPotion_623,xpPotion,0,623,2011.13,ruby,,
xpPotion_624,xpPotion,0,624,2011.13,ruby,,
xpPotion_625,xpPotion,0,625,2011.13,ruby,,
xpPotion_626,xpPotion,0,626,2011.13,ruby,,
xpPotion_627,xpPotion,0,627,2011.13,ruby,,
xpPotion_628,xpPotion,0,628,2011.13,ruby,,
xpPotion_629,xpPotion,0,629,2011.13,ruby,,
xpPotion_630,xpPotion,0,630,2011.13,ruby,,
xpPotion_631,xpPotion,0,631,2011.13,ruby,,
xpPotion_632,xpPotion,0,632,2011.13,ruby,,
xpPotion_633,xpPotion,0,633,2011.13,ruby,,
xpPotion_634,xpPotion,0,634,2011.13,ruby,,
xpPotion_635,xpPotion,0,635,2011.13,ruby,,
xpPotion_636,xpPotion,0,636,2011.13,ruby,,
xpPotion_637,xpPotion,0,637,2011.13,ruby,,
xpPotion_638,xpPotion,0,638,2011.13,ruby,,
xpPotion_639,xpPotion,0,639,2011.13,ruby,,
xpPotion_640,xpPotion,0,640,2011.13,ruby,,
xpPotion_641,xpPotion,0,641,2011.13,ruby,,
xpPotion_642,xpPotion,0,642,2011.13,ruby,,
xpPotion_643,xpPotion,0,643,2011.13,ruby,,
xpPotion_644,xpPotion,0,644,2011.13,ruby,,
xpPotion_645,xpPotion,0,645,2011.13,ruby,,
xpPotion_646,xpPotion,0,646,2011.13,ruby,,
xpPotion_647,xpPotion,0,647,2011.13,ruby,,
xpPotion_648,xpPotion,0,648,2011.13,ruby,,
xpPotion_649,xpPotion,0,649,2011.13,ruby,,
xpPotion_650,xpPotion,0,650,2011.13,ruby,,
xpPotion_651,xpPotion,0,651,2011.13,ruby,,
xpPotion_652,xpPotion,0,652,2011.13,ruby,,
xpPotion_653,xpPotion,0,653,2011.13,ruby,,
xpPotion_654,xpPotion,0,654,2011.13,ruby,,
xpPotion_655,xpPotion,0,655,2011.13,ruby,,
xpPotion_656,xpPotion,0,656,2011.13,ruby,,
xpPotion_657,xpPotion,0,657,2011.13,ruby,,
xpPotion_658,xpPotion,0,658,2011.13,ruby,,
xpPotion_659,xpPotion,0,659,2011.13,ruby,,
xpPotion_660,xpPotion,0,660,2011.13,ruby,,
xpPotion_661,xpPotion,0,661,2011.13,ruby,,
xpPotion_662,xpPotion,0,662,2011.13,ruby,,
xpPotion_663,xpPotion,0,663,2011.13,ruby,,
xpPotion_664,xpPotion,0,664,2011.13,ruby,,
xpPotion_665,xpPotion,0,665,2011.13,ruby,,
xpPotion_666,xpPotion,0,666,2011.13,ruby,,
xpPotion_667,xpPotion,0,667,2011.13,ruby,,
xpPotion_668,xpPotion,0,668,2011.13,ruby,,
xpPotion_669,xpPotion,0,669,2011.13,ruby,,
xpPotion_670,xpPotion,0,670,2011.13,ruby,,
xpPotion_671,xpPotion,0,671,2011.13,ruby,,
xpPotion_672,xpPotion,0,672,2011.13,ruby,,
xpPotion_673,xpPotion,0,673,2011.13,ruby,,
xpPotion_674,xpPotion,0,674,2011.13,ruby,,
xpPotion_675,xpPotion,0,675,2011.13,ruby,,
xpPotion_676,xpPotion,0,676,2011.13,ruby,,
xpPotion_677,xpPotion,0,677,2011.13,ruby,,
xpPotion_678,xpPotion,0,678,2011.13,ruby,,
xpPotion_679,xpPotion,0,679,2011.13,ruby,,
xpPotion_680,xpPotion,0,680,2011.13,ruby,,
xpPotion_681,xpPotion,0,681,2011.13,ruby,,
xpPotion_682,xpPotion,0,682,2011.13,ruby,,
xpPotion_683,xpPotion,0,683,2011.13,ruby,,
xpPotion_684,xpPotion,0,684,2011.13,ruby,,
xpPotion_685,xpPotion,0,685,2011.13,ruby,,
xpPotion_686,xpPotion,0,686,2011.13,ruby,,
xpPotion_687,xpPotion,0,687,2011.13,ruby,,
xpPotion_688,xpPotion,0,688,2011.13,ruby,,
xpPotion_689,xpPotion,0,689,2011.13,ruby,,
xpPotion_690,xpPotion,0,690,2011.13,ruby,,
xpPotion_691,xpPotion,0,691,2011.13,ruby,,
xpPotion_692,xpPotion,0,692,2011.13,ruby,,
xpPotion_693,xpPotion,0,693,2011.13,ruby,,
xpPotion_694,xpPotion,0,694,2011.13,ruby,,
xpPotion_695,xpPotion,0,695,2011.13,ruby,,
xpPotion_696,xpPotion,0,696,2011.13,ruby,,
xpPotion_697,xpPotion,0,697,2011.13,ruby,,
xpPotion_698,xpPotion,0,698,2011.13,ruby,,
xpPotion_699,xpPotion,0,699,2011.13,ruby,,
xpPotion_700,xpPotion,0,700,2011.13,ruby,,
xpPotion_701,xpPotion,0,701,2011.13,ruby,,
xpPotion_702,xpPotion,0,702,2011.13,ruby,,
xpPotion_703,xpPotion,0,703,2011.13,ruby,,
xpPotion_704,xpPotion,0,704,2011.13,ruby,,
xpPotion_705,xpPotion,0,705,2011.13,ruby,,
xpPotion_706,xpPotion,0,706,2011.13,ruby,,
xpPotion_707,xpPotion,0,707,2011.13,ruby,,
xpPotion_708,xpPotion,0,708,2011.13,ruby,,
xpPotion_709,xpPotion,0,709,2011.13,ruby,,
xpPotion_710,xpPotion,0,710,2011.13,ruby,,
xpPotion_711,xpPotion,0,711,2011.13,ruby,,
xpPotion_712,xpPotion,0,712,2011.13,ruby,,
xpPotion_713,xpPotion,0,713,2011.13,ruby,,
xpPotion_714,xpPotion,0,714,2011.13,ruby,,
xpPotion_715,xpPotion,0,715,2011.13,ruby,,
xpPotion_716,xpPotion,0,716,2011.13,ruby,,
xpPotion_717,xpPotion,0,717,2011.13,ruby,,
xpPotion_718,xpPotion,0,718,2011.13,ruby,,
xpPotion_719,xpPotion,0,719,2011.13,ruby,,
xpPotion_720,xpPotion,0,720,2011.13,ruby,,
xpPotion_721,xpPotion,0,721,2011.13,ruby,,
xpPotion_722,xpPotion,0,722,2011.13,ruby,,
xpPotion_723,xpPotion,0,723,2011.13,ruby,,
xpPotion_724,xpPotion,0,724,2011.13,ruby,,
xpPotion_725,xpPotion,0,725,2011.13,ruby,,
xpPotion_726,xpPotion,0,726,2011.13,ruby,,
xpPotion_727,xpPotion,0,727,2011.13,ruby,,
xpPotion_728,xpPotion,0,728,2011.13,ruby,,
xpPotion_729,xpPotion,0,729,2011.13,ruby,,
xpPotion_730,xpPotion,0,730,2011.13,ruby,,
xpPotion_731,xpPotion,0,731,2011.13,ruby,,
xpPotion_732,xpPotion,0,732,2011.13,ruby,,
xpPotion_733,xpPotion,0,733,2011.13,ruby,,
xpPotion_734,xpPotion,0,734,2011.13,ruby,,
xpPotion_735,xpPotion,0,735,2011.13,ruby,,
xpPotion_736,xpPotion,0,736,2011.13,ruby,,
xpPotion_737,xpPotion,0,737,2011.13,ruby,,
xpPotion_738,xpPotion,0,738,2011.13,ruby,,
xpPotion_739,xpPotion,0,739,2011.13,ruby,,
xpPotion_740,xpPotion,0,740,2011.13,ruby,,
xpPotion_741,xpPotion,0,741,2011.13,ruby,,
xpPotion_742,xpPotion,0,742,2011.13,ruby,,
xpPotion_743,xpPotion,0,743,2011.13,ruby,,
xpPotion_744,xpPotion,0,744,2011.13,ruby,,
xpPotion_745,xpPotion,0,745,2011.13,ruby,,
xpPotion_746,xpPotion,0,746,2011.13,ruby,,
xpPotion_747,xpPotion,0,747,2011.13,ruby,,
xpPotion_748,xpPotion,0,748,2011.13,ruby,,
xpPotion_749,xpPotion,0,749,2011.13,ruby,,
xpPotion_750,xpPotion,0,750,2011.13,ruby,,
xpPotion_751,xpPotion,0,751,2011.13,ruby,,
xpPotion_752,xpPotion,0,752,2011.13,ruby,,
xpPotion_753,xpPotion,0,753,2011.13,ruby,,
xpPotion_754,xpPotion,0,754,2011.13,ruby,,
xpPotion_755,xpPotion,0,755,2011.13,ruby,,
xpPotion_756,xpPotion,0,756,2011.13,ruby,,
xpPotion_757,xpPotion,0,757,2011.13,ruby,,
xpPotion_758,xpPotion,0,758,2011.13,ruby,,
xpPotion_759,xpPotion,0,759,2011.13,ruby,,
xpPotion_760,xpPotion,0,760,2011.13,ruby,,
xpPotion_761,xpPotion,0,761,2011.13,ruby,,
xpPotion_762,xpPotion,0,762,2011.13,ruby,,
xpPotion_763,xpPotion,0,763,2011.13,ruby,,
xpPotion_764,xpPotion,0,764,2011.13,ruby,,
xpPotion_765,xpPotion,0,765,2011.13,ruby,,
xpPotion_766,xpPotion,0,766,2011.13,ruby,,
xpPotion_767,xpPotion,0,767,2011.13,ruby,,
xpPotion_768,xpPotion,0,768,2011.13,ruby,,
xpPotion_769,xpPotion,0,769,2011.13,ruby,,
xpPotion_770,xpPotion,0,770,2011.13,ruby,,
xpPotion_771,xpPotion,0,771,2011.13,ruby,,
xpPotion_772,xpPotion,0,772,2011.13,ruby,,
xpPotion_773,xpPotion,0,773,2011.13,ruby,,
xpPotion_774,xpPotion,0,774,2011.13,ruby,,
xpPotion_775,xpPotion,0,775,2011.13,ruby,,
xpPotion_776,xpPotion,0,776,2011.13,ruby,,
xpPotion_777,xpPotion,0,777,2011.13,ruby,,
xpPotion_778,xpPotion,0,778,2011.13,ruby,,
xpPotion_779,xpPotion,0,779,2011.13,ruby,,
xpPotion_780,xpPotion,0,780,2011.13,ruby,,
xpPotion_781,xpPotion,0,781,2011.13,ruby,,
xpPotion_782,xpPotion,0,782,2011.13,ruby,,
xpPotion_783,xpPotion,0,783,2011.13,ruby,,
xpPotion_784,xpPotion,0,784,2011.13,ruby,,
xpPotion_785,xpPotion,0,785,2011.13,ruby,,
xpPotion_786,xpPotion,0,786,2011.13,ruby,,
xpPotion_787,xpPotion,0,787,2011.13,ruby,,
xpPotion_788,xpPotion,0,788,2011.13,ruby,,
xpPotion_789,xpPotion,0,789,2011.13,ruby,,
xpPotion_790,xpPotion,0,790,2011.13,ruby,,
xpPotion_791,xpPotion,0,791,2011.13,ruby,,
xpPotion_792,xpPotion,0,792,2011.13,ruby,,
xpPotion_793,xpPotion,0,793,2011.13,ruby,,
xpPotion_794,xpPotion,0,794,2011.13,ruby,,
xpPotion_795,xpPotion,0,795,2011.13,ruby,,
xpPotion_796,xpPotion,0,796,2011.13,ruby,,
xpPotion_797,xpPotion,0,797,2011.13,ruby,,
xpPotion_798,xpPotion,0,798,2011.13,ruby,,
xpPotion_799,xpPotion,0,799,2011.13,ruby,,
xpPotion_800,xpPotion,0,800,2011.13,ruby,,
xpPotion_801,xpPotion,0,801,2011.13,ruby,,
xpPotion_802,xpPotion,0,802,2011.13,ruby,,
xpPotion_803,xpPotion,0,803,2011.13,ruby,,
xpPotion_804,xpPotion,0,804,2011.13,ruby,,
xpPotion_805,xpPotion,0,805,2011.13,ruby,,
xpPotion_806,xpPotion,0,806,2011.13,ruby,,
xpPotion_807,xpPotion,0,807,2011.13,ruby,,
xpPotion_808,xpPotion,0,808,2011.13,ruby,,
xpPotion_809,xpPotion,0,809,2011.13,ruby,,
xpPotion_810,xpPotion,0,810,2011.13,ruby,,
xpPotion_811,xpPotion,0,811,2011.13,ruby,,
xpPotion_812,xpPotion,0,812,2011.13,ruby,,
xpPotion_813,xpPotion,0,813,2011.13,ruby,,
xpPotion_814,xpPotion,0,814,2011.13,ruby,,
xpPotion_815,xpPotion,0,815,2011.13,ruby,,
xpPotion_816,xpPotion,0,816,2011.13,ruby,,
xpPotion_817,xpPotion,0,817,2011.13,ruby,,
xpPotion_818,xpPotion,0,818,2011.13,ruby,,
xpPotion_819,xpPotion,0,819,2011.13,ruby,,
xpPotion_820,xpPotion,0,820,2011.13,ruby,,
xpPotion_821,xpPotion,0,821,2011.13,ruby,,
xpPotion_822,xpPotion,0,822,2011.13,ruby,,
xpPotion_823,xpPotion,0,823,2011.13,ruby,,
xpPotion_824,xpPotion,0,824,2011.13,ruby,,
xpPotion_825,xpPotion,0,825,2011.13,ruby,,
xpPotion_826,xpPotion,0,826,2011.13,ruby,,
xpPotion_827,xpPotion,0,827,2011.13,ruby,,
xpPotion_828,xpPotion,0,828,2011.13,ruby,,
xpPotion_829,xpPotion,0,829,2011.13,ruby,,
xpPotion_830,xpPotion,0,830,2011.13,ruby,,
xpPotion_831,xpPotion,0,831,2011.13,ruby,,
xpPotion_832,xpPotion,0,832,2011.13,ruby,,
xpPotion_833,xpPotion,0,833,2011.13,ruby,,
xpPotion_834,xpPotion,0,834,2011.13,ruby,,
xpPotion_835,xpPotion,0,835,2011.13,ruby,,
xpPotion_836,xpPotion,0,836,2011.13,ruby,,
xpPotion_837,xpPotion,0,837,2011.13,ruby,,
xpPotion_838,xpPotion,0,838,2011.13,ruby,,
xpPotion_839,xpPotion,0,839,2011.13,ruby,,
xpPotion_840,xpPotion,0,840,2011.13,ruby,,
xpPotion_841,xpPotion,0,841,2011.13,ruby,,
xpPotion_842,xpPotion,0,842,2011.13,ruby,,
xpPotion_843,xpPotion,0,843,2011.13,ruby,,
xpPotion_844,xpPotion,0,844,2011.13,ruby,,
xpPotion_845,xpPotion,0,845,2011.13,ruby,,
xpPotion_846,xpPotion,0,846,2011.13,ruby,,
xpPotion_847,xpPotion,0,847,2011.13,ruby,,
xpPotion_848,xpPotion,0,848,2011.13,ruby,,
xpPotion_849,xpPotion,0,849,2011.13,ruby,,
xpPotion_850,xpPotion,0,850,2011.13,ruby,,
xpPotion_851,xpPotion,0,851,2011.13,ruby,,
xpPotion_852,xpPotion,0,852,2011.13,ruby,,
xpPotion_853,xpPotion,0,853,2011.13,ruby,,
xpPotion_854,xpPotion,0,854,2011.13,ruby,,
xpPotion_855,xpPotion,0,855,2011.13,ruby,,
xpPotion_856,xpPotion,0,856,2011.13,ruby,,
xpPotion_857,xpPotion,0,857,2011.13,ruby,,
xpPotion_858,xpPotion,0,858,2011.13,ruby,,
xpPotion_859,xpPotion,0,859,2011.13,ruby,,
xpPotion_860,xpPotion,0,860,2011.13,ruby,,
xpPotion_861,xpPotion,0,861,2011.13,ruby,,
xpPotion_862,xpPotion,0,862,2011.13,ruby,,
xpPotion_863,xpPotion,0,863,2011.13,ruby,,
xpPotion_864,xpPotion,0,864,2011.13,ruby,,
xpPotion_865,xpPotion,0,865,2011.13,ruby,,
xpPotion_866,xpPotion,0,866,2011.13,ruby,,
xpPotion_867,xpPotion,0,867,2011.13,ruby,,
xpPotion_868,xpPotion,0,868,2011.13,ruby,,
xpPotion_869,xpPotion,0,869,2011.13,ruby,,
xpPotion_870,xpPotion,0,870,2011.13,ruby,,
xpPotion_871,xpPotion,0,871,2011.13,ruby,,
xpPotion_872,xpPotion,0,872,2011.13,ruby,,
xpPotion_873,xpPotion,0,873,2011.13,ruby,,
xpPotion_874,xpPotion,0,874,2011.13,ruby,,
xpPotion_875,xpPotion,0,875,2011.13,ruby,,
