identifier,prerequisites,steps,fallThroughs,achievementDescription,isTutorial,isRuneTutorial,inBundle,characterThumbnail,currencyRewardString,rewardIdentifier,visible,isXGameAchievement,featureUnlockOptions,splitTestOptions,priority,showGoButton,showNewArrow,isEvent,comments,shouldReportToTune,shouldReportToFB,dontRewardOnFallThrough,isMainQuestAchievement,shouldReactivatePrerequisites,h
haveLegendaryEmerald,,haveLegendaryEmeraldStep,,Have Bred a Legendary Emerald Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
have2LegendaryEmerald,,have2LegendaryEmeraldStep,,Have Bred 2 Legendary Emerald Dragons,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
have4LegendaryEmerald,,have4LegendaryEmeraldStep,,Have Bred 4 Legendary Emerald Dragons,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
mainquest_haveMysteryFragmentCurrency,level999,mainquest_haveMysteryFragmentCurrencyStep,,Earned through a special event,,,,image_quest_03.png,ruby:100,,0,,,,3500,0,1,0,Mystery Fragments,,,,,,
mainquest_haveMysteryFragmentCurrencyComplete,mainquest_haveMysteryFragmentCurrency,mainquest_haveMysteryFragmentCurrencyCompleteStep,,Once completed Mystery Fragment Collection,,,,image_quest_03.png,,,0,,,,0,0,0,0,Prompts Dialogue for proposal,,,,,,
haveMythicEmerald,,haveMythicEmeraldStep,,Have Bred 1 Mythic Emerald Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
becomeLowActivity,,becomeLowActivityStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,,,,,,,
attackFollow,becomeLowActivity,attackFollowStep,,Follow one of your guildmates in a battle,0,,,image_quest_03.png,ruby:10,,1,,,,0,0,0,0,Follow one of your guildmates in a battle,,,,,,
shareResources,becomeLowActivity,shareResourcesStep,,Donate resources (either food or lumber) to a guildmate,0,,,image_quest_03.png,ruby:20,,1,,,,0,0,0,0,Donate resources (either food or lumber) to a guildmate,,,,,,
serverOnlyPortraitArchmageKnightT1,,serverOnlyPortraitArchmageKnightT1Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageKnightT2,,serverOnlyPortraitArchmageKnightT2Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageKnightT3,,serverOnlyPortraitArchmageKnightT3Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageKnightT4,,serverOnlyPortraitArchmageKnightT4Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageMaleT1,,serverOnlyPortraitArchmageMaleT1Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageMaleT2,,serverOnlyPortraitArchmageMaleT2Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageMaleT3,,serverOnlyPortraitArchmageMaleT3Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageMaleT4,,serverOnlyPortraitArchmageMaleT4Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageFemaleT1,,serverOnlyPortraitArchmageFemaleT1Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageFemaleT2,,serverOnlyPortraitArchmageFemaleT2Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageFemaleT3,,serverOnlyPortraitArchmageFemaleT3Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlyPortraitArchmageFemaleT4,,serverOnlyPortraitArchmageFemaleT4Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Summer '17 Events,,,,,,
serverOnlySummerBonusBreedingTokens,,serverOnlySummerBonusBreedingTokensStep,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
serverOnlySummerFoodProductionBonus,,serverOnlySummerFoodProductionBonusStep,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
serverOnlySummerWoodProductionBonus,,serverOnlySummerWoodProductionBonusStep,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
worldMapUnlock,,worldMapUnlockStep,,Unlock World Map,0,,,image_quest_03.png,,,0,,,,,,,0,,,,,,,
haveEvolvingHunterDragon,,haveEvolvingHunterDragonStep,,Have Evolving Hunter Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveEvolvingHunterLevel7,,haveEvolvingHunterLevel7Step,,Have Evolving Hunter Dragon Level 7,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveEvolvingHunterLevel15,,haveEvolvingHunterLevel15Step,,Have Evolving Hunter Dragon Level 15,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveEvolvingHunterPurpleStone,,haveEvolvingHunterPurpleStoneStep,,Have Evolving Hunter Purple Stone,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveEvolvingHunterBlueStone,,haveEvolvingHunterBlueStoneStep,,Have Evolving Hunter Blue Stone,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveEvolvingHunterOrangeStone,,haveEvolvingHunterOrangeStoneStep,,Have Evolving Hunter Orange Stone,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
have1PurpleDragon,,have1PurpleDragonStep,,Have Bred a Purple Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveRarePurpleDragon,,haveRarePurpleDragonStep,,Have Bred a Rare Purple Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
have1BlueDragon,,have1BlueDragonStep,,Have Bred a Blue Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveBlueEpic,,haveBlueEpicStep,,Have Bred a Epic Blue Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveOrangeDragon,,haveOrangeDragonStep,,Have Bred an Orange Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveOrangeLegendary,,haveOrangeLegendaryStep,,Have Bred an Legendary Orange Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlyPortraitAmarokKnightT1,,serverOnlyPortraitAmarokKnightT1Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
serverOnlyPortraitAmarokKnightT2,,serverOnlyPortraitAmarokKnightT2Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
serverOnlyPortraitAmarokKnightT3,,serverOnlyPortraitAmarokKnightT3Step,,Win through Summer '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Summer '17 Events,,,,,,
haveLegendaryObsidian,,haveLegendaryObsidianStep,,Have Bred a Legendary Obsidian Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
have2LegendaryObsidian,,have2LegendaryObsidianStep,,Have Bred 2 Legendary Obsidian Dragons,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlyPortraitAngelHunterT1,,serverOnlyPortraitAngelHunterT1Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitAngelHunterT2,,serverOnlyPortraitAngelHunterT2Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitAngelHunterT3,,serverOnlyPortraitAngelHunterT3Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitAngelHunterT4,,serverOnlyPortraitAngelHunterT4Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitConjurerT1,,serverOnlyPortraitConjurerT1Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitConjurerT2,,serverOnlyPortraitConjurerT2Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitConjurerT3,,serverOnlyPortraitConjurerT3Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitConjurerT4,,serverOnlyPortraitConjurerT4Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitDesertAssassinT1,,serverOnlyPortraitDesertAssassinT1Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitDesertAssassinT2,,serverOnlyPortraitDesertAssassinT2Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitDesertAssassinT3,,serverOnlyPortraitDesertAssassinT3Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitDesertAssassinT4,,serverOnlyPortraitDesertAssassinT4Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitFiendSlayerT1,,serverOnlyPortraitFiendSlayerT1Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitFiendSlayerT2,,serverOnlyPortraitFiendSlayerT2Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitFiendSlayerT3,,serverOnlyPortraitFiendSlayerT3Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitFiendSlayerT4,,serverOnlyPortraitFiendSlayerT4Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitKharnyxKnightT1,,serverOnlyPortraitKharnyxKnightT1Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitKharnyxKnightT2,,serverOnlyPortraitKharnyxKnightT2Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitKharnyxKnightT3,,serverOnlyPortraitKharnyxKnightT3Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitKharnyxKnightT4,,serverOnlyPortraitKharnyxKnightT4Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,,,,,Win through Fall '17 Events,,,,,,
serverOnlyPortraitLightBowT1,,serverOnlyPortraitLightBowT1Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitLightBowT2,,serverOnlyPortraitLightBowT2Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitLightBowT3,,serverOnlyPortraitLightBowT3Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitLightBowT4,,serverOnlyPortraitLightBowT4Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
marketingEngage1,,marketingEngage1Step,,,0,,,image_quest_03.png,,marketingEngage1Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage2,,marketingEngage2Step,,,0,,,image_quest_03.png,,marketingEngage2Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage3,,marketingEngage3Step,,,0,,,image_quest_03.png,,marketingEngage3Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage4,,marketingEngage4Step,,,0,,,image_quest_03.png,,marketingEngage4Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage5,,marketingEngage5Step,,,0,,,image_quest_03.png,,marketingEngage5Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage6,,marketingEngage6Step,,,0,,,image_quest_03.png,,marketingEngage6Reward,0,,,,0,0,0,0,,,,,,,
marketingEngage7,,marketingEngage7Step,,,0,,,image_quest_03.png,,marketingEngage7Reward,0,,,,0,0,0,0,,,,,,,
serverOnlyFallBonusBreedingTokens,,serverOnlyFallBonusBreedingTokensStep,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Fall '17 Events,,,,,,
serverOnlyWintertideBonusBreedingTokens,,serverOnlyWintertideBonusBreedingTokensStep,,Win through Wintertide Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Wintertide Events,,,,,,
haveMythicObsidian,,haveMythicObsidianStep,,Have Bred 1 Mythic Obsidian Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlyPortraitEttinKnightT1,,serverOnlyPortraitEttinKnightT1Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Fall '17 Events,,,,,,
serverOnlyPortraitEttinKnightT2,,serverOnlyPortraitEttinKnightT2Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Fall '17 Events,,,,,,
serverOnlyPortraitEttinKnightT3,,serverOnlyPortraitEttinKnightT3Step,,Win through Fall '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Fall '17 Events,,,,,,
completWM3DTutorial,,completWM3DTutorialStep,,Complete WM3D tutorial,0,,,image_quest_03.png,,,0,,enableWorldMap3DTutorial,,,,,,,,,,,,
wmTutorialReady,,wmTutorialReadyStep,,WM3D Tutorial is ready,0,,,image_quest_03.png,,,0,,enableWorldMap3DTutorial,,,,,,WM3D Tutorial is ready,,,,,,
wmTutorialAtlasIntroNarration,wmTutorialReady,wmTutorialAtlasIntroNarrationStep,wmTutorialAtlasIntroWMHudButton,Altas is ready,0,,,image_quest_03.png,,,0,,,,,,,,Altas is ready,,,,,,
wmTutorialAtlasIntroVideo,level999,wmTutorialAtlasIntroVideoStep,wmTutorialAtlasIntroWMHudButton,Altas Intro in main game,0,,,image_quest_03.png,,,0,,,,,,,,Altas Intro in main game,,,,,,
wmTutorialAtlasIntroWMHudButton,wmTutorialAtlasIntroNarration,wmTutorialAtlasIntroWMHudButtonStep,wmTutorialAtlasWelcomeNarration,Enter World Map tutorial kingdom,0,,,image_quest_03.png,,,0,,,,,,,,Enter World Map tutorial kingdom,,,,,,
wmTutorialAtlasWelcomeNarration,wmTutorialAtlasIntroWMHudButton,wmTutorialAtlasWelcomeNarrationStep,wmTutorialSummonDrake,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialSummonDrake,wmTutorialAtlasWelcomeNarration,wmTutorialSummonDrakeStep,wmTutorialSummonDrakeFinish,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialSummonDrakeFinish,wmTutorialSummonDrake,wmTutorialSummonDrakeFinishStep,wmTutorialSummonDrakeFinishFT,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialSummonDrakeFinishFT,wmTutorialAtlasWelcomeNarration,wmTutorialSummonDrakeFinishFTStep,wmTutorialTrainTroopNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialTrainTroopNarration,wmTutorialSummonDrakeFinish,wmTutorialTrainTroopNarrationStep,wmTutorialTrainTroop,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialTrainTroop,wmTutorialTrainTroopNarration,wmTutorialTrainTroopStep,wmTutorialTrainTroopFinish,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialTrainTroopFinish,wmTutorialTrainTroop,wmTutorialTrainTroopFinishStep,wmTutorialAttackEnemyNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialAttackEnemyNarration,wmTutorialTrainTroopFinish,wmTutorialAttackEnemyNarrationStep,wmTutorialAttackEnemyMove,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialAttackEnemyMove,wmTutorialAttackEnemyNarration,wmTutorialAttackEnemyMoveStep,wmTutorialAttackEnemyBlockadeNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialAttackEnemyBlockadeNarration,wmTutorialAttackEnemyMove,wmTutorialAttackEnemyBlockadeNarrationStep,wmTutorialAttackEnemyAttack,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialAttackEnemyAttack,wmTutorialAttackEnemyBlockadeNarration,wmTutorialAttackEnemyAttackStep,wmTutorialAttackEnemyAttackFT,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialAttackEnemyAttackFT,wmTutorialAttackEnemyBlockadeNarration,wmTutorialAttackEnemyAttackFTStep,wmTutorialConquerCastle,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialConquerCastle,wmTutorialAttackEnemyAttack,wmTutorialConquerCastleStep,wmTutorialSetHome,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialSetHome,wmTutorialConquerCastle,wmTutorialSetHomeStep,wmTutorialRepairTroopNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialRepairTroopNarration,wmTutorialSetHome,wmTutorialRepairTroopNarrationStep,wmTutorialRepairTroop,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialRepairTroop,wmTutorialRepairTroopNarration,wmTutorialRepairTroopStep,wmTutorialRepairTroopFinish,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialRepairTroopFinish,wmTutorialRepairTroop,wmTutorialRepairTroopFinishStep,wmTutorialLevelUpDrakeNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialLevelUpDrakeFT,wmTutorialRepairTroopFinish,wmTutorialLevelUpDrakeFTStep,wmTutorialUsePortalReady,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialLevelUpDrakeNarration,wmTutorialRepairTroopFinish,wmTutorialLevelUpDrakeNarrationStep,wmTutorialLevelUpDrakeFT,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialLevelUpDrake,wmTutorialLevelUpDrakeNarration,wmTutorialLevelUpDrakeStep,wmTutorialLevelUpDrakeFT,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialLevelUpDrakeFinish,wmTutorialLevelUpDrake,wmTutorialLevelUpDrakeFinishStep,wmTutorialLevelUpDrakeFT,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialUsePortalReady,wmTutorialLevelUpDrakeFinish,wmTutorialUsePortalReadyStep,wmTutorialUsePortalNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialUsePortalNarration,wmTutorialUsePortalReady,wmTutorialUsePortalNarrationStep,wmTutorialUsePortalMove,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialUsePortalMove,wmTutorialUsePortalNarration,wmTutorialUsePortalMoveStep,wmTutorialUsePortal,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialUsePortal,wmTutorialUsePortalMove,wmTutorialUsePortalStep,wmTutorialReadyForAtlasNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialReadyForAtlasNarration,wmTutorialUsePortal,wmTutorialReadyForAtlasNarrationStep,wmTutorialReadyForAtlas,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmTutorialReadyForAtlas,wmTutorialReadyForAtlasNarration,wmTutorialReadyForAtlasStep,wmEnterAtlas,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmEnterAtlas,wmTutorialReadyForAtlas,wmEnterAtlasStep,wmEnterAtlasNarration,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
wmEnterAtlasNarration,wmEnterAtlas,wmEnterAtlasNarrationStep,,,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlyPortraitChampionT1,,serverOnlyPortraitChampionT1Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitChampionT2,,serverOnlyPortraitChampionT2Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitChampionT3,,serverOnlyPortraitChampionT3Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitChampionT4,,serverOnlyPortraitChampionT4Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitEmperorT1,,serverOnlyPortraitEmperorT1Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitEmperorT2,,serverOnlyPortraitEmperorT2Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitEmperorT3,,serverOnlyPortraitEmperorT3Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitEmperorT4,,serverOnlyPortraitEmperorT4Step,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitAthena,,serverOnlyPortraitAthenaStep,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
serverOnlyPortraitCreatorsFactionMaleT1,,serverOnlyPortraitCreatorsFactionMaleT1Step,,War Dragons Creators Faction!,,,,image_quest_03.png,,,0,,,,0,0,0,0,Creators Faction Portraits!,,,,,,
serverOnlyPortraitCreatorsFactionMaleT2,,serverOnlyPortraitCreatorsFactionMaleT2Step,,War Dragons Creators Faction!,,,,image_quest_03.png,,,0,,,,0,0,0,0,Creators Faction Portraits!,,,,,,
serverOnlyPortraitCreatorsFactionFemaleT1,,serverOnlyPortraitCreatorsFactionFemaleT1Step,,War Dragons Creators Faction!,,,,image_quest_03.png,,,0,,,,0,0,0,0,Creators Faction Portraits!,,,,,,
serverOnlyPortraitCreatorsFactionFemaleT2,,serverOnlyPortraitCreatorsFactionFemaleT2Step,,War Dragons Creators Faction!,,,,image_quest_03.png,,,0,,,,0,0,0,0,Creators Faction Portraits!,,,,,,
haveLegendaryHarbinger,,haveLegendaryHarbingerStep,,Have Bred a Legendary Harbinger Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlyPortraitCaptainTor,,serverOnlyPortraitCaptainTorStep,,Win through Winter '17 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Winter '17 Events,,,,,,
have2LegendaryHarbinger,,have2LegendaryHarbingerStep,,Have Bred 2 Legendary Harbinger Dragons,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
haveMythicHarbinger,,haveMythicHarbingerStep,,Have Bred a Mythic Harbinger Dragon,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
serverOnlySpringveilBonusBreedingTokens100,,serverOnlySpringveilBonusBreedingTokens100Step,,Win through Springveil Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Springveil Events,,,,,,
serverOnlySpringveilBonusBreedingTokens125,,serverOnlySpringveilBonusBreedingTokens125Step,,Win through Springveil Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Springveil Events,,,,,,
serverOnlyPortraitCelticNinjaT1,,serverOnlyPortraitCelticNinjaT1Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
serverOnlyPortraitCelticNinjaT2,,serverOnlyPortraitCelticNinjaT2Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
serverOnlyPortraitCelticNinjaT3,,serverOnlyPortraitCelticNinjaT3Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
serverOnlyPortraitCelticNinjaT4,,serverOnlyPortraitCelticNinjaT4Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
serverOnlyPortraitDeerStalkerT1,,serverOnlyPortraitDeerStalkerT1Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
serverOnlyPortraitDeerStalkerT2,,serverOnlyPortraitDeerStalkerT2Step,,Win through Spring '18 Events,,,,image_quest_03.png,,,0,,,,0,0,0,0,Win through Spring '18 Events,,,,,,
