identifier,inBundle,zip_files,h
spl_alterFate_teleport.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke_Distortion.png|spl_alterFate_teleport_LOD00.part,
spl_nourishingShadows.part,0,fx_Smoke05_gry_Ssu.png|fx_UI_health.png|fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|fx_smoke_wispy_2x2.png|spl_nourishingShadows_LOD00.part|spl_nourishingShadows_LOD01.part|spl_nourishingShadows_LOD02.part,
amb_drg_maskedPlague_wings_02.part,0,amb_drg_maskedPlague_wings_02.part|fx_dust2x2.png,
VFX_eventIsland_Statue_staff_glow.part,0,VFX_eventIsland_Statue_staff_glow_LOD00.part|VFX_eventIsland_Statue_staff_glow_LOD01.part|defaultParticle.png|fx_Flare_02.png|fx_flare_03.png|fx_ring_08.png,
ptl_drg_shadowApophet_flame_impact_01.part,0,fx_flrstr01_Ssu_grey.png|fx_wave_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_shadowApophet_flame_impact_01.part|ptl_drg_shadowApophet_flame_impact_01_LOD00.part|ptl_drg_shadowApophet_flame_impact_01_LOD01.part,
ptl_drg_healthMark_spell_01.part,0,fx_UI_health.png|fx_elect_02.png|fx_elect_06.png|fx_ring_08.png|fx_smoke_round.png|ptl_drg_healthMark_spell_01.part|ptl_drg_healthMark_spell_01_LOD01.part,
chinese_fireball_slowtower.part,0,chinese_fireball_slowtower_LOD00.part|chinese_fireball_slowtower_LOD01.part|fx_fire04_Ssu.png|fx_smoke2x2.png,
VFX_gotcha_item_bkgnd_01.part,0,VFX_gotcha_item_bkgnd_01_LOD00.part|VFX_gotcha_item_bkgnd_01_LOD01.part|fx_debris_Cloud_01.png|fx_flare.png,
prj_soulBarrage.part,0,fx_flare.png|fx_smoke2x2.png|prj_soulBarrage_LOD00.part,
ptl_drg_timeShiftPrepare_Clocks.part,0,fx_clockParts_3x3.png|fx_clock_face.png|fx_clock_spiral.png|fx_flare.png|ptl_drg_timeShiftPrepare_Clocks.part|ptl_drg_timeShiftPrepare_Clocks_LOD00.part|ptl_drg_timeShiftPrepare_Clocks_LOD01.part|ptl_drg_timeShiftPrepare_Clocks_LOD02.part,
spl_invokeAssimilate_hit.part,0,fx_dust2x2.png|fx_roots_01.png|fx_spiderWeb.png|fx_water_splash_2x2.png|mound.pod|spl_invokeAssimilate_hit_LOD00.part,
ptl_drg_noxious_vines_charge.part,0,fx_flash_01.png|fx_smoke01_gry_Ssu.png|fx_vines_1x4.png|ptl_drg_noxious_vines_charge.part|ptl_drg_noxious_vines_charge_LOD00.part|ptl_drg_noxious_vines_charge_LOD01.part|ptl_drg_noxious_vines_charge_LOD02.part,
imp_drg_voidMeteor_miss.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_rock01_Ssu_gry.png|fx_water_splash_2x2.png|imp_drg_voidMeteor_miss_LOD00.part|imp_drg_voidMeteor_miss_LOD01.part|imp_drg_voidMeteor_miss_LOD02.part,
spl_renewal_apply.part,0,defaultParticle.png|fx_UI_health.png|fx_UI_rage.png|fx_ring_02.png|spl_renewal_apply_LOD00.part|spl_renewal_apply_LOD01.part|spl_renewal_apply_LOD02.part,
ptl_AOE_initiate.part,0,fx_flare_03.png|fx_ring_03.png|fx_ring_14.png|fx_smoke2x2.png|ptl_AOE_initiate.part|ptl_AOE_initiate_LOD01.part|ptl_AOE_initiate_LOD02.part,
ptl_bld_monument_ambient_01.part,0,defaultParticle.png|fx_flare.png|ptl_bld_monument_ambient_01.part|ptl_bld_monument_ambient_01_LOD01.part,
amb_drg_furnace_JetFire.part,0,amb_drg_furnace_JetFire_LOD00.part|amb_drg_furnace_JetFire_LOD01.part|amb_drg_furnace_JetFire_LOD02.part|fx_dust2x2.png|fx_flare.png|fx_smoke01_gry_Ssu.png|fx_smoke2x2.png,
ptl_IceTurret_iceShield_ground.part,0,fx_icePatch_01.png|ptl_IceTurret_iceShield_ground.part,
imp_drg_mummy_miss.part,0,defaultParticle.png|fx_DustDebris02_Ssu_rgb.png|fx_fire03_Ssu.png|fx_smoke2x2.png|imp_drg_mummy_miss_LOD00.part,
ptl_whale_death_01.part,0,Smoke_Thin_01.png|fx_flash_01.png|fx_meat_01.png|fx_waterSplash_round.png|fx_water_drops.png|fx_water_splash_2x2.png|ptl_whale_death_01.part|ptl_whale_death_01_LOD01.part|ptl_whale_death_01_LOD02.part,
spl_lightspeed_fade.part,0,defaultParticle.png|fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|spl_lightspeed_fade_LOD00.part,
amb_prop_level05_crystal_rope_dest.part,0,amb_prop_level05_crystal_rope_dest_LOD00.part|amb_prop_level05_crystal_rope_dest_LOD01.part|amb_prop_level05_crystal_rope_dest_LOD02.part|fx_AsteroidMap_Mik.png,
imp_drg_swamp_miss.part,0,fx_flare.png|fx_leaves.png|fx_smoke2x2_gry.png|imp_drg_swamp_miss_LOD00.part|imp_drg_swamp_miss_LOD01.part|imp_drg_swamp_miss_LOD02.part,
attack_clouds_01.part,1,attack_clouds_01_LOD00.part|attack_clouds_01_LOD01.part|fx_dust2x2.png,
spl_huntersMark_prepare.part,0,fx_spiral_02.png|spl_huntersMark_prepare_LOD00.part|spl_huntersMark_prepare_LOD01.part|spl_huntersMark_prepare_LOD02.part,
imp_drg_furnace_hit.part,0,fx_dust2x2.png|fx_fire02_Ssu.png|fx_flare.png|imp_drg_furnace_hit_LOD00.part|imp_drg_furnace_hit_LOD01.part|imp_drg_furnace_hit_LOD02.part,
fireball_05.part,0,fireball_05_LOD00.part|fireball_05_LOD01.part|fx_fireBall_01.png,
spl_defile.part,0,fx_UI_arrow_01.png|fx_dust2x2.png|fx_mushrooms.png|spl_defile_LOD00.part|spl_defile_LOD01.part|spl_defile_LOD02.part,
spl_absorbMagic_shield_end.part,0,fx_flare.png|spl_absorbMagic_shield_end_LOD00.part,
spl_foxfireBolt.part,0,fx_smoke2x2.png|fx_spark02_Ssu_RGB.png|fx_wave_01.png|spl_foxfireBolt_LOD00.part|spl_foxfireBolt_LOD01.part|spl_foxfireBolt_LOD02.part,
imp_drg_voidParasite_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|imp_drg_voidParasite_hit_LOD00.part|imp_drg_voidParasite_hit_LOD01.part|imp_drg_voidParasite_hit_LOD02.part,
ptl_lightningOrb.part,0,defaultParticle.png|fx_elect_06.png|fx_flareLens2x2_rgb_Ssu.png|fx_ring_08.png|fx_ring_14.png|ptl_lightningOrb.part|ptl_lightningOrb_LOD01.part|ptl_lightningOrb_LOD02.part,
prj_drg_vikingValkyrie.part,0,fx_Smoke05_gry_Ssu.png|fx_elect_blue_2x2.png|fx_flrstr01_Ssu_grey.png|fx_smoke_directional.png|prj_drg_vikingValkyrie_LOD00.part|prj_drg_vikingValkyrie_LOD01.part|prj_drg_vikingValkyrie_LOD02.part|sucking.pod,
UI_wm_locator_homeBase.part,0,UI_wm_locator_homeBase_LOD00.part|defaultParticle.png|fx_UI_timer.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_02.png|fx_light_ray_03.png,
LightningTower_02_NEW.part,0,LightningTower_02_NEW_LOD00.part|fx_flrstr01_Ssu_grey.png|fx_lightning04_Ssu_rgb.png,
spl_corrosiveBrine.part,0,fx_debris_woodChips_2x2.png|fx_flare.png|fx_flare_rays.png|fx_garbage_3x3.png|fx_smoke_wispy_2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|spl_corrosiveBrine_LOD00.part|spl_corrosiveBrine_LOD01.part|spl_corrosiveBrine_LOD02.part,
explosion_for_buildings01.part,1,explosion_for_buildings01_LOD01.part|fx_Smoke04_gry_Ssu.png|fx_fire04_Ssu.png|fx_flash_01.png,
amb_drg_vikingTrio_iceBreath.part,0,amb_drg_vikingTrio_iceBreath_LOD00.part|fx_smoke_Distortion.png,
Poison_Ballista_01.part,0,Poison_Ballista_01_LOD00.part|fx_smoke2x2.png,
fury_of_the_wastes.part,0,fury_of_the_wastes.part|fx_UI_health.png|fx_ring_01.png,
ptl_archerSuper_shortCircuited.part,1,defaultParticle.png|fx_Flare_02.png|fx_flash_01.png|fx_smoke2x2.png|ptl_archerSuper_shortCircuited.part|ptl_archerSuper_shortCircuited_LOD01.part|ptl_archerSuper_shortCircuited_LOD02.part,
imp_drg_maskKnight_hit.part,0,fx_dust2x2.png|fx_fire01_Ssu.png|fx_flrstr01_Ssu_grey.png|imp_drg_maskKnight_hit_LOD00.part|imp_drg_maskKnight_hit_LOD01.part|imp_drg_maskKnight_hit_LOD02.part,
spl_lionsRage.part,0,defaultParticle.png|fx_smoke_wispy_2x2.png|spl_lionsRage_LOD00.part|spl_lionsRage_LOD01.part|spl_lionsRage_LOD02.part,
vfx_Perch_Grass_lvl3_Doorway.part,0,fx_light_ray_01.png|ptl_airBreath_bluePuff_dif.png|vfx_Perch_Grass_lvl3_Doorway.part|vfx_Perch_Grass_lvl3_Doorway_LOD00.part|vfx_Perch_Grass_lvl3_Doorway_LOD01.part|vfx_Perch_Grass_lvl3_Doorway_LOD02.part,
amb_drg_voidTentacle_roar.part,0,amb_drg_voidTentacle_roar.part|fx_water_splash_2x2.png,
imp_drg_touchOfTheDeep.part,0,fx_flrstr01_Ssu_grey.png|fx_light_ray_03.png|fx_smoke_round.png|fx_water_ripple_01.png|fx_water_splash_2x2.png|imp_drg_touchOfTheDeep_LOD00.part|imp_drg_touchOfTheDeep_LOD01.part|imp_drg_touchOfTheDeep_LOD02.part,
spl_defile_arrow.part,0,fx_UI_arrow_01.png|fx_ring_07.png|spl_defile_arrow_LOD00.part|spl_defile_arrow_LOD01.part|spl_defile_arrow_LOD02.part,
ptl_drg_northernLights_light_blast_01.part,0,fx_flare.png|fx_flrstr01_Ssu_grey.png|fx_ring_11.png|ptl_drg_northernLights_light_blast_01.part|ptl_drg_northernLights_light_blast_01_LOD00.part|ptl_drg_northernLights_light_blast_01_LOD01.part|ptl_drg_northernLights_light_blast_01_LOD02.part,
ptl_drg_berserk_flame_impact_01.part,0,fx_smoke_wispy_2x2.png|ptl_airBreath_bluePuff_dif.png|ptl_drg_berserk_flame_impact_01.part,
amb_drg_breath_turquoise.part,0,amb_drg_breath_turquoise_LOD00.part|amb_drg_breath_turquoise_LOD01.part|amb_drg_breath_turquoise_LOD02.part|fx_fire03_Ssu.png|fx_smoke_round.png,
vfx_Perch_Autumn_lvl3_SmallRunes.part,0,defaultParticle.png|vfx_Perch_Autumn_lvl3_SmallRunes.part|vfx_Perch_Autumn_lvl3_SmallRunes_LOD00.part|vfx_Perch_Autumn_lvl3_SmallRunes_LOD01.part|vfx_Perch_Autumn_lvl3_SmallRunes_LOD02.part,
amb_env_level05_orb_explosion.part,0,amb_env_level05_orb_explosion_LOD00.part|amb_env_level05_orb_explosion_LOD01.part|amb_env_level05_orb_explosion_LOD02.part|fx_orb_eye.png|fx_ring_16.png|fx_rock01_Ssu_gry.png|fx_smoke_wispy_2x2.png,
imp_drg_japanRonin_miss.part,0,fx_dust2x2.png|fx_elect_blue_2x2.png|fx_flare.png|imp_drg_japanRonin_miss_LOD00.part|imp_drg_japanRonin_miss_LOD01.part|imp_drg_japanRonin_miss_LOD02.part,
prj_drg_shammanWarrior.part,0,fx_Smoke05_gry_Ssu.png|fx_dust2x2.png|fx_fire01_Ssu.png|fx_smoke01_gry_Ssu.png|prj_drg_shammanWarrior_LOD00.part|prj_drg_shammanWarrior_LOD01.part|prj_drg_shammanWarrior_LOD02.part,
spl_frostShield_iceShield_part0.part,0,fx_flare.png|fx_frost_01.png|fx_smoke_wispy_2x2.png|fx_snowflakes_01.png|spl_frostShield_iceShield_part0_LOD00.part|spl_frostShield_iceShield_part0_LOD01.part|spl_frostShield_iceShield_part0_LOD02.part,
ptl_drg_shadowApophet_flame_01.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke_wispy_2x2.png|fx_wave_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_shadowApophet_flame_01.part|ptl_drg_shadowApophet_flame_01_LOD00.part|ptl_drg_shadowApophet_flame_01_LOD01.part|ptl_drg_shadowApophet_flame_01_LOD02.part,
ptl_selfDestruct_chargeUp_small.part,0,Smoke_Thin_01.png|defaultParticle.png|fx_flash_01.png|fx_smoke2x2.png|ptl_selfDestruct_chargeUp_small.part|ptl_selfDestruct_chargeUp_small_LOD01.part|ptl_selfDestruct_chargeUp_small_LOD02.part,
prj_drg_whirlpool.part,0,fx_flare.png|fx_spiral_01.png|fx_water_splash_2x2.png|prj_drg_whirlpool_LOD00.part|prj_drg_whirlpool_LOD01.part|prj_drg_whirlpool_LOD02.part,
spl_frostShield_iceShield_part2.part,0,fx_flare.png|fx_frost_01.png|fx_smoke_wispy_2x2.png|fx_snowflakes_01.png|spl_frostShield_iceShield_part2_LOD00.part|spl_frostShield_iceShield_part2_LOD01.part|spl_frostShield_iceShield_part2_LOD02.part,
prj_drg_meteorSpell.part,0,fx_AsteroidMap_Mik.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_smoke01_gry_Ssu.png|meteor.pod|prj_drg_meteorSpell_LOD00.part|prj_drg_meteorSpell_LOD01.part|prj_drg_meteorSpell_LOD02.part,
ptl_drg_malefic_flame_impact_01.part,0,defaultParticle.png|ptl_airBreath_bluePuff_dif.png|ptl_drg_malefic_flame_impact_01.part|ptl_drg_malefic_flame_impact_01_LOD00.part|ptl_drg_malefic_flame_impact_01_LOD01.part|ptl_drg_malefic_flame_impact_01_LOD02.part,
spl_protective_talisman.part,0,cylinder.pod|fx_clouds_tiled.png|fx_flrstr01_Ssu_grey.png|fx_japanese_ward.png|fx_ring_glint_01.png|fx_ring_glint_02.png|spl_protective_talisman_LOD00.part|spl_protective_talisman_LOD01.part|spl_protective_talisman_LOD02.part,
vfx_wisp_trail_cloak.part,0,fx_UI_health.png|fx_flare_rays.png|vfx_wisp_trail_cloak.part,
amb_env_oasis_sandBase.part,0,amb_env_oasis_sandBase_LOD00.part|amb_env_oasis_sandBase_LOD01.part|amb_env_oasis_sandBase_LOD02.part|fx_dust2x2.png|fx_smoke01_gry_Ssu.png,
ptl_bld_volcano_mon_trench.part,1,fx_smoke01_gry_Ssu.png|ptl_bld_volcano_mon_trench_LOD00.part|ptl_bld_volcano_mon_trench_LOD01.part|ptl_bld_volcano_mon_trench_LOD02.part,
imp_drg_obsidianSorcerer_miss.part,0,defaultParticle.png|fx_DustDebris02_Ssu_rgb.png|fx_fire03_Ssu.png|fx_smoke2x2.png|imp_drg_obsidianSorcerer_miss_LOD00.part|imp_drg_obsidianSorcerer_miss_LOD01.part|imp_drg_obsidianSorcerer_miss_LOD02.part,
spl_scatter_end.part,0,fx_cherryBlossom_2x2_Aar.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|spl_scatter_end_LOD00.part|spl_scatter_end_LOD01.part|spl_scatter_end_LOD02.part,
prj_drg_japanSamurai.part,0,fx_debris_Cloud_01.png|fx_fire01_Ssu.png|fx_smoke01_gry_Ssu.png|prj_drg_japanSamurai_LOD00.part|prj_drg_japanSamurai_LOD01.part|prj_drg_japanSamurai_LOD02.part,
prj_solarVolley.part,0,fx_flash_01.png|fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|fx_smoke_wispy_2x2.png|prj_solarVolley_LOD00.part,
ptl_dragon_temporalShard.part,0,fx_flare.png|ptl_dragon_temporalShard.part,
VFX_gotcha_idle_01.part,0,VFX_gotcha_idle_01_LOD00.part|VFX_gotcha_idle_01_LOD01.part|fx_flare.png|fx_light_ray_01.png,
amb_drg_elven_eyes_red.part,0,amb_drg_elven_eyes_red_LOD00.part|defaultParticle.png|fx_smoke_wispy_2x2.png,
ptl_3Head_Flame_new.part,0,fx_smoke01_gry_Ssu.png|ptl_3Head_Flame_new_LOD01.part,
UI_wm_rallyPoint.part,0,UI_wm_rallyPoint_LOD00.part|defaultParticle.png|fx_UI_target_01.png|fx_lightBeam_tapered.png,
spl_nova_glow.part,0,defaultParticle.png|fx_flare_rays.png|fx_leaves_fall_2x2.png|fx_smoke01_gry_Ssu.png|fx_smoke_wispy_2x2.png|spl_nova_glow_LOD00.part|spl_nova_glow_LOD01.part|spl_nova_glow_LOD02.part,
amb_env_splash_coastal_single.part,0,amb_env_splash_coastal_single.part|fx_smoke2x2.png|fx_water_splash_2x2.png,
spl_snowDrift_charge.part,0,fx_dust2x2.png|fx_snowflakes_01.png|spl_snowDrift_charge_LOD00.part|spl_snowDrift_charge_LOD01.part|spl_snowDrift_charge_LOD02.part,
imp_drg_glacialProwler_hit.part,0,fx_dust2x2.png|fx_flare.png|fx_flrstr01_Ssu_grey.png|imp_drg_glacialProwler_hit_LOD00.part|imp_drg_glacialProwler_hit_LOD01.part|imp_drg_glacialProwler_hit_LOD02.part,
prj_drg_voidMeteor.part,0,fx_fire03_Ssu.png|fx_lava.png|fx_water_splash_2x2.png|prj_drg_voidMeteor_LOD00.part|prj_drg_voidMeteor_LOD01.part|prj_drg_voidMeteor_LOD02.part,
ptl_nocturnalFissure.part,0,fx_blackHole01_Ssu_gry.png|fx_dot_glow.png|fx_dot_soft.png|fx_flare_randRot_2x2.png|fx_ring_08.png|ptl_nocturnalFissure.part|ptl_nocturnalFissure_LOD00.part|ptl_nocturnalFissure_LOD01.part|ptl_nocturnalFissure_LOD02.part,
ice_flame_slowtower.part,0,fx_fire04_Ssu.png|fx_smoke2x2.png|ice_flame_slowtower_LOD00.part|ice_flame_slowtower_LOD01.part,
imp_drg_breathOfTheDrowned_hit.part,0,fx_flare_randRot_2x2.png|fx_smoke_Distortion.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|imp_drg_breathOfTheDrowned_hit_LOD00.part|imp_drg_breathOfTheDrowned_hit_LOD01.part|imp_drg_breathOfTheDrowned_hit_LOD02.part|sphere_15x15.pod,
rain.part,0,fx_water_drop.png|rain.part,
spl_maskOfMisery.part,0,fx_UI_health.png|fx_UI_rage.png|fx_fire02_Ssu.png|fx_flrstr01_Ssu_grey.png|spl_maskOfMisery_LOD00.part|spl_maskOfMisery_LOD01.part|spl_maskOfMisery_LOD02.part,
ptl_drg_earth_proj_01.part,0,fx_smoke2x2.png|fx_wave_01.png|poisonWisp_dif.png|ptl_drg_earth_proj_01.part|ptl_drg_earth_proj_01_LOD01.part,
rubyGlow.part,1,fx_Flare_02.png|rubyGlow.part,
superpowered_flame03.part,0,fx_fire04_Ssu.png|superpowered_flame03_LOD00.part|superpowered_flame03_LOD01.part,
serpent_fireball_slowtower.part,0,fx_fire04_Ssu.png|fx_smoke2x2.png|serpent_fireball_slowtower_LOD00.part|serpent_fireball_slowtower_LOD01.part,
prj_drg_vikingWolves.part,0,fx_Smoke05_gry_Ssu.png|fx_beamLaser1x4_Ssu_gry.png|fx_flrstr01_Ssu_grey.png|prj_drg_vikingWolves_LOD00.part|prj_drg_vikingWolves_LOD01.part|prj_drg_vikingWolves_LOD02.part|sucking.pod,
spl_solarStrike_sphere.part,0,fx_flare.png|fx_smoke_round.png|spl_solarStrike_sphere_LOD00.part|spl_solarStrike_sphere_LOD01.part|spl_solarStrike_sphere_LOD02.part,
ptl_fossilEnergy.part,0,fx_debris_woodChips_2x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_ring_glint_01.png|ptl_fossilEnergy.part|ptl_fossilEnergy_LOD01.part,
prj_drg_summonPuppet.part,0,fx_fire01_Ssu.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_summonPuppet_LOD00.part|prj_drg_summonPuppet_LOD01.part|prj_drg_summonPuppet_LOD02.part,
ptl_shield_crystalShield_Destruct_super.part,0,fx_crystals_3x2.png|fx_glsprt01_Ssu_gry.png|ptl_airBreath_litBluePuff_dif.png|ptl_shield_crystalShield_Destruct_super.part|ptl_shield_crystalShield_Destruct_super_LOD00.part|ptl_shield_crystalShield_Destruct_super_LOD01.part|ptl_shield_crystalShield_Destruct_super_LOD02.part,
VFX_gotcha_item_bkgnd_02.part,0,VFX_gotcha_item_bkgnd_02_LOD00.part|VFX_gotcha_item_bkgnd_02_LOD01.part|defaultParticle.png|fx_debris_Cloud_01.png|fx_fire04_Ssu.png|fx_flare.png|fx_light_ray_01.png,
spl_renewal_prepare.part,0,fx_UI_health.png|fx_UI_rage.png|fx_flare.png|fx_plantLife_2x2.png|spl_renewal_prepare_LOD00.part|spl_renewal_prepare_LOD01.part|spl_renewal_prepare_LOD02.part,
prj_drg_spider.part,0,defaultParticle.png|prj_drg_spider_LOD00.part,
ice_dragon_flame_super.part,0,fx_fire04_Ssu.png|fx_smoke2x2.png|ice_dragon_flame_super_LOD00.part|ice_dragon_flame_super_LOD01.part,
imp_drg_ragnarok.part,0,fx_beam_gost.png|fx_explosion_Ssu.png|fx_fire01_Ssu.png|fx_fireBall_01.png|fx_flrstr01_Ssu_grey.png|fx_lightBeam01_gry_Ssu.png|fx_ring_03.png|fx_sword_texture.png|imp_drg_ragnarok_LOD00.part|imp_drg_ragnarok_LOD01.part|imp_drg_ragnarok_LOD02.part|sword.pod,
imp_drg_vulture_hit.part,0,fx_fire02_Ssu.png|fx_smoke2x2_gry.png|fx_water_drops.png|imp_drg_vulture_hit_LOD00.part|imp_drg_vulture_hit_LOD01.part|imp_drg_vulture_hit_LOD02.part,
ptl_uproot_sphere.part,0,fx_elect_04.png|fx_roots_01.png|fx_smoke2x2.png|fx_wave_01.png|ptl_uproot_sphere.part|ptl_uproot_sphere_LOD00.part|ptl_uproot_sphere_LOD01.part|ptl_uproot_sphere_LOD02.part,
ptl_drg_Ice_Shard.part,0,Icicle.pod|fx_dust2x2.png|fx_icePatch_01.png|ptl_drg_Ice_Shard.part|ptl_drg_Ice_Shard_LOD00.part|ptl_drg_Ice_Shard_LOD01.part|ptl_drg_Ice_Shard_LOD02.part,
imp_drg_invokeExcavate_hit.part,0,dragon_drill.pod|fx_debris_woodChips_2x2.png|fx_flrstr01_Ssu_grey.png|fx_mesh_drag_drill.png|fx_smoke2x2_gry.png|imp_drg_invokeExcavate_hit_LOD00.part|imp_drg_invokeExcavate_hit_LOD01.part|imp_drg_invokeExcavate_hit_LOD02.part,
ptl_drg_energy_siphon_heal_delirium.part,0,defaultParticle.png|fx_UI_health.png|fx_ring_02.png|fx_shields_1x2.png|fx_wave_01.png|ptl_drg_energy_siphon_heal_delirium_LOD00.part,
spl_sandblast_spell_impact_02.part,0,fx_beam_gost.png|fx_debris_Cloud_01.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|fx_smoke_round.png|spl_sandblast_spell_impact_02_LOD00.part|spl_sandblast_spell_impact_02_LOD01.part|spl_sandblast_spell_impact_02_LOD02.part|sucking.pod,
imp_drg_leopard_miss.part,0,fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|imp_drg_leopard_miss_LOD00.part|imp_drg_leopard_miss_LOD01.part|imp_drg_leopard_miss_LOD02.part,
VFX_gotcha_open_flash_02.part,0,VFX_gotcha_open_flash_02_LOD00.part|VFX_gotcha_open_flash_02_LOD01.part|fx_debris_Cloud_01.png|fx_flare.png|fx_light_ray_01.png,
ptl_drg_timeStop.part,0,fx_flare_randRot_2x2.png|fx_smoke2x2.png|fx_waterSplash_round.png|ptl_drg_timeStop_LOD00.part|ptl_drg_timeStop_LOD01.part|ptl_drg_timeStop_LOD02.part,
ptl_drg_energy_siphon_fullMoon_01.part,0,defaultParticle.png|fx_UI_health.png|fx_ring_02.png|fx_shields_1x2.png|fx_wave_01.png|ptl_drg_energy_siphon_fullMoon_01.part|ptl_drg_energy_siphon_fullMoon_01_LOD01.part,
imp_drg_spectralForm_warrior_miss.part,0,fx_DustDebris02_Ssu_rgb.png|fx_smoke2x2.png|imp_drg_spectralForm_warrior_miss_LOD00.part,
imp_drg_twitchFan_miss.part,0,fx_Smoke05_gry_Ssu.png|fx_smoke2x2.png|imp_drg_twitchFan_miss_LOD00.part|imp_drg_twitchFan_miss_LOD01.part|imp_drg_twitchFan_miss_LOD02.part,
ptl_darkEnergy_wisp.part,0,defaultParticle.png|fx_flare_multiple.png|ptl_darkEnergy_wisp.part|ptl_darkEnergy_wisp_LOD01.part,
spl_drg_whiteout.part,0,fx_flare_randRot_2x2.png|fx_smoke2x2.png|fx_snowflakes_01.png|spl_drg_whiteout_LOD00.part|spl_drg_whiteout_LOD01.part|spl_drg_whiteout_LOD02.part,
ptl_whelp_whisp_06.part,0,fx_flareLens2x2_rgb_Ssu.png|ptl_whelp_whisp_06.part,
amb_drg_neptune_fallingWater_body.part,0,amb_drg_neptune_fallingWater_body_LOD00.part|fx_bubble.png,
spl_shield_moltenBarrier_Destruct.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_lava.png|fx_smoke_gry_Ssu.png|spl_shield_moltenBarrier_Destruct.part|spl_shield_moltenBarrier_Destruct_LOD00.part|spl_shield_moltenBarrier_Destruct_LOD01.part|spl_shield_moltenBarrier_Destruct_LOD02.part,
ptl_flameTurret.part,0,fx_debris_woodChips_2x2.png|fx_smoke2x2.png|ptl_flameTurret.part|ptl_flameTurret_LOD01.part|ptl_flameTurret_LOD02.part,
imp_drg_dwarfTunnel_hit.part,0,fx_debris_woodChips_2x2.png|fx_fireBall_01.png|fx_flrstr01_Ssu_grey.png|fx_lightning_4x1_aar.png|fx_ring_03.png|fx_smoke2x2.png|imp_drg_dwarfTunnel_hit_LOD00.part|imp_drg_dwarfTunnel_hit_LOD01.part|imp_drg_dwarfTunnel_hit_LOD02.part|spiral.pod,
spl_chomp_sphere.part,0,fx_teeth_crunch.png|fx_water_drop.png|spl_chomp_sphere_LOD00.part|spl_chomp_sphere_LOD01.part|spl_chomp_sphere_LOD02.part,
imp_drg_vikingRaider_hit.part,0,fx_smoke01_gry_Ssu.png|imp_drg_vikingRaider_hit_LOD00.part|imp_drg_vikingRaider_hit_LOD01.part|imp_drg_vikingRaider_hit_LOD02.part,
UI_wm_locator_troops.part,0,UI_wm_locator_troops_LOD00.part|defaultParticle.png|fx_UI_unitIndicator.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_02.png|fx_light_ray_03.png,
ptl_syphonStrike_sphere.part,0,fx_smoke2x2.png|fx_wave_01.png|ptl_syphonStrike_sphere.part|vfx_flare_01.png,
spl_alterFate_Shield.part,0,fx_flrstr01_Ssu_grey.png|spl_alterFate_Shield_LOD00.part,
imp_drg_elven_miss.part,0,defaultParticle.png|fx_fire01_Ssu.png|imp_drg_elven_miss_LOD00.part|imp_drg_elven_miss_LOD01.part|imp_drg_elven_miss_LOD02.part,
spl_holidayHelper_impact.part,0,fx_debris_Cloud_01.png|fx_flrstr01_Ssu_grey.png|fx_snowflakes_01.png|spl_holidayHelper_impact_LOD00.part|spl_holidayHelper_impact_LOD01.part|spl_holidayHelper_impact_LOD02.part,
VFX_Amb_debris_fall.part,0,VFX_Amb_debris_fall_LOD00.part|VFX_Amb_debris_fall_LOD01.part|fx_debris_Cloud_01.png|fx_smoke2x2.png,
muz_BossOrb_SS.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke_round.png|fx_smoke_wispy_2x2.png|muz_BossOrb_SS.part,
bone_fireball_slowtower.part,0,bone_fireball_slowtower_LOD00.part|bone_fireball_slowtower_LOD01.part|fx_fire04_Ssu.png|fx_fireBall_02.png,
amb_drg_vikingFire_fireWings_den.part,0,amb_drg_vikingFire_fireWings_den.part|fx_fire02_Ssu.png,
VFX_eventIsland_emerge_splash_dock.part,0,VFX_eventIsland_emerge_splash_dock_LOD00.part|VFX_eventIsland_emerge_splash_dock_LOD01.part|fx_smoke2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|waterSplash_01.png,
